word,centrality,community
making,0.03342226998745432,Community 3
involve,0.10245714449208455,Community 3
make,0.01232170009924495,Community 11
sensory,0.06635908917843576,Community 3
input,0.03808900907609469,Community 3
similar,0.011835005688482635,Community 4
prediction,0.08888018838394308,Community 3
uncertainty,0.06773352164738153,Community 3
quantification,0.004252453031199156,Community 3
analogies,0.00473603507466041,Community 9
processing,0.014953585419228959,Community 3
see,0.053439250032096895,Community 3
form,0.003656562884461428,Community 3
agent,0.009312762504770243,Community 1
goal,0.0252992664180323,Community 6
behavior,0.013913726801806567,Community 6
direct,0.002461955639216819,Community 6
framework,0.12671839223198178,Community 2
action,0.060975649708341656,Community 3
free,0.17503044882379676,Community 2
energy,0.1650490146542976,Community 2
principle,0.10873528126389094,Community 2
definition,0.09666889278708166,Community 2
fep,0.05653358497585337,Community 2
unifying,0.015524438291292015,Community 2
propose,0.011601582737729398,Community 2
adaptive,0.017911950604517255,Community 6
system,0.08094185416658392,Community 3
minimize,0.06117854079498584,Community 3
maintain,0.07592316085852695,Community 2
structural,0.015578322561077218,Community 2
functional,0.005828741508460539,Community 2
example,0.0430600536420358,Community 1
cellular,0.00473603507466041,Community 9
cell,0.0106433058430631,Community 2
internal,0.09360496600130193,Community 2
chemical,0.012992585536350597,Community 2
balance,0.033387040177700514,Community 8
despite,0.004030874201922322,Community 8
environmental,0.008830069729334795,Community 8
fluctuation,0.008992735186782312,Community 8
energy[1,0.022183842466167638,Community 1
brain,0.05195303164955174,Community 3
function,0.003500176843108407,Community 3
human,0.014965141202550117,Community 3
predictive,0.046493263111069154,Community 3
constantly,0.021760104193866103,Community 3
generate,0.03757186638942003,Community 3
exemplify,0.06757020423312728,Community 2
minimization[1,0.030412761688665763,Community 2
behavioral,0.01256825838468944,Community 5
adaptations,0.005387485296741669,Community 5
organism,0.07324201844572373,Community 2
adaptation,0.004474453498406241,Community 5
environment,0.05869919459021715,Community 3
attempt,0.007259772942207508,Community 7
surprise,0.021439326970692365,Community 9
consequently,0.012334541127699505,Community 9
mathematical,0.010253397567955048,Community 1
formalization,0.02393229637086006,Community 2
quantity,0.010771902730771143,Community 9
entropy,0.004330367442217761,Community 1
kl,0.007873923354486825,Community 1
divergence,0.0167255745399329,Community 1
mathematically,0.022718368483863747,Community 2
express,0.014834826068920419,Community 2
expect,0.029432118391036995,Community 2
log,0.013061557695409487,Community 8
likelihood,0.005957370758798297,Community 8
complexity,0.03820297129053995,Community 8
posterior,0.038757910952926196,Community 1
corollary,0.06119919319833671,Community 2
suggest,0.028354539648486794,Community 2
act,0.04808722029111872,Community 2
confirm,0.017038912663501857,Community 2
gather,0.013607684483751879,Community 3
information,0.03562512795648956,Community 3
improve,0.047893450488482134,Community 3
generative,0.1602289234323945,Community 3
reduce,0.07986156949420167,Community 3
markov,0.004863569599791827,Community 11
blanket,0.0003053580853305091,Community 11
biological,0.015600989922506896,Community 3
include,0.014851388126492471,Community 9
measure,0.0319077526106635,Community 2
difference,0.03211856657738956,Community 2
actual,0.04651994510577179,Community 3
state,0.03883759979328482,Community 1
serve,0.022973706820751495,Community 9
proxy,0.007746223670312831,Community 9
perceptual,0.031677330343508205,Community 2
guide,0.010597751792439549,Community 3
actions[1][4,0.0033689214697765215,Community 3
visual,0.10377554226691163,Community 3
cortex,0.012809624238699906,Community 3
hierarchical,0.07919110134342267,Community 3
structure,0.02106038543159834,Community 3
predict,0.10312959174577907,Community 3
scene,0.012034096539725479,Community 3
features[1,0.008213441874650115,Community 1
cognitive,0.014110312806095721,Community 5
maps,0.0010285300619795824,Community 5
animal,0.002272572948688024,Community 5
map,0.004800812598036507,Community 3
spatial,0.027479938627729465,Community 5
navigation,0.08309933027899245,Community 5
forage,0.010955431794397057,Community 5
behavior[1,0.007046938974322631,Community 5
social,0.03682431250067498,Community 7
norms,0.0026927563808241354,Community 7
person,0.0060664292777938885,Community 7
norm,0.018930236998294648,Community 7
interpret,0.008888370725096219,Community 7
interactions[1,0.0023119276170155668,Community 7
process,0.026371593874938957,Community 11
crucial,0.004265646185416925,Community 11
artificial,0.020095708790867865,Community 3
counterfactual,6.092903205284224e-05,Community 15
reasoning,0.0009704056984492503,Community 15
cognition,0.0023119276170155668,Community 7
practical,0.00798261358542158,Community 1
robotic,0.05195689232847209,Community 5
autonomous,0.05568971129431993,Community 5
coding,0.03363063348184048,Community 2
adapt,0.013411171581898015,Community 5
change,0.007177021775963181,Community 3
adjust,0.0038283101509730155,Community 3
hybrid,0.03180008443140562,Community 4
create,0.04184557789927602,Community 2
selection,0.040304155259965876,Community 3
reactive,0.0056533648330129955,Community 1
rxinfer.jl,0.0014432425523589248,Community 7
enhance,0.04325836201490644,Community 2
particularly,0.004727612158651273,Community 9
relevant,0.0002968355829057412,Community 9
exist,0.033537641120765654,Community 4
models[2][5,0.0028734630842246023,Community 4
potential,0.03397967984646152,Community 6
conceptual,0.0021334192229109546,Community 6
inference[2][5,0.01623127784915763,Community 2
introduction,0.04713458647981413,Community 2
relate,0.04000737690341743,Community 2
provide,0.01933557116352559,Community 2
comprehensive,0.06795110761871723,Community 2
wolfram,0.0029589957066537115,Community 2
community,0.023874907536797402,Community 4
frontiers,0.0007185714701169277,Community 10
systems,0.006938910342029585,Community 10
neuroscience,0.00450665383538021,Community 10
resource,0.0020507201397027214,Community 2
implementation,0.009965206195315842,Community 1
code,0.004270555900368275,Community 1
`,0.024689833097030683,Community 1
python,0.002171252849324208,Community 7
import,0.00754083054544304,Community 7
pm,0.024874826474056973,Community 1
define,0.047087152238618715,Community 1
parameter,0.037090976288836924,Community 1
=,0.04160045253374176,Community 1
mu,0.00261189943865002,Community 1
sigma,0.00261189943865002,Community 1
plt.show,0.0015501454187820908,Community 1
snippet,0.00026919750111477754,Community 1
demonstrate,1.6903367657218354e-05,Community 1
linear,0.008951239278679197,Community 4
regression,0.0005619396984792212,Community 4
refer,0.05029299131858605,Community 2
institute,0.02441224972549418,Community 4
data,0.011051798582951685,Community 4
blog,0.009609768069005771,Community 4
detailed,0.004896440980784621,Community 8
paper,0.0012179735616419567,Community 2
branch,0.019401663100393228,Community 2
empirical,0.044255793615629514,Community 2
class,0.0048895065511132,Community 8
théophile,0.00048688486541538517,Community 8
champion,3.262053312753502e-05,Community 8
et,3.27419269697532e-05,Community 8
section,0.010059705566843748,Community 3
specific,0.00495414905742223,Community 2
approach,0.012086034145284582,Community 13
ensure,0.0024422281130371338,Community 13
toolkit,0.030207187713137438,Community 2
ability,0.009572733536579767,Community 3
approximation,0.008750923256175436,Community 1
follow,0.02424314584729352,Community 16
structured,0.0015279638718752049,Community 16
seamlessly,0.0040592778676127915,Community 3
reference,0.00473603507466041,Community 9
al,2.0553462008922856e-06,Community 8
arxiv,1.6128677623284978e-18,Community 25
preprint,1.6128677623284978e-18,Community 25
2021,0.000282922188746796,Community 10
explanation,0.04600761957932617,Community 2
exploration,0.0025910296123383093,Community 8
paths,0.00016268307484544787,Community 8
read,0.02361779100740454,Community 2
implication,0.021460961867703375,Community 2
ai,0.1052975427883047,Community 3
powerful,0.00795531111564059,Community 2
leverage,0.011991890932631949,Community 4
karl,0.002406603781691061,Community 6
friston,0.012059266617940873,Community 6
unified,0.06170438135990797,Community 2
integrity,0.001343892158945087,Community 2
operate,0.013932682022401766,Community 3
value,1.6128677623284978e-18,Community 26
proposition,1.6128677623284978e-18,Community 26
familiar,0.0036565282491704634,Community 2
true,0.03605930468233584,Community 1
tractable,0.006355526906922549,Community 1
error,0.006013325541030381,Community 3
outcome,0.03561004692783255,Community 3
data[1][5,0.002703507113928967,Community 1
incoming,0.012990456069640841,Community 3
signal,0.013216483312489001,Community 3
propagate,0.006893199740391925,Community 3
hierarchy[5,0.006515620246368779,Community 3
quantify,0.012378168716885234,Community 2
energy[5,0.010988482252890409,Community 2
beliefs)[1][3,0.0015501454187820908,Community 1
math,0.0015501454187820908,Community 1
f,0.03464485231208787,Community 1
d_{kl}(q(z|x,0.006080285857563845,Community 1
||,0.004111481950043387,Community 1
p(z,0.016487558152852497,Community 1
+,0.0013158349847777555,Community 1
e_{q(z|x)}[log,0.0003579581167666551,Community 1
p(x|z,0.004385114593824705,Community 1
q(z|x,0.028710510568030555,Community 1
hide,0.010368278576709794,Community 1
give,0.010520514616028194,Community 3
observation,0.029957921532375104,Community 1
function[3,0.0015583477731718786,Community 8
aspects,0.0174155957272886,Community 10
e.g.,0.00020778281875290675,Community 7
library,0.0001493739643045273,Community 7
pymc3)[3,0.001563191908359456,Community 7
rxinfer,0.0030968689530235793,Community 10
θ,0.034346349914136445,Community 1
0.5,0.00842283831927178,Community 1
0.3,0.0111204590065305,Community 1
normal(z,0.0027868853165146125,Community 1
μ,0.0027868853165146125,Community 1
x,0.01082628900058478,Community 1
σ=1,0.0035166777092960353,Community 1
compute,0.045188536863217714,Community 1
kl_divergence(q(z|x,0.009242648545316146,Community 1
vehicle,0.05492161554820725,Community 5
road,0.011847472528936,Community 4
condition,0.0178595887810714,Community 3
select,0.07224593066669467,Community 3
critical,0.009303073892341316,Community 3
variables[1][3,0.0015501454187820908,Community 1
numpy,0.0007592221256785167,Community 7
np,0.0006309491790115737,Community 7
scipy.stats,0.0017492581963947668,Community 7
def,0.03494426219382016,Community 1
return,0.01171600613760387,Community 1
norm(loc,0.005829706656095564,Community 1
scale=1,0.014879500404121488,Community 1
f(q,0.015447514239294306,Community 1
usage,0.007030338037401628,Community 1
np.array([1,0.011333136902638674,Community 1
z,0.010944204579393706,Community 1
np.array([0.5,0.004242533367741731,Community 1
f_value,0.003907189443666593,Community 1
f(q(z|x,0.005267169707490418,Community 1
print(f_value,0.004037310133698352,Community 1
simultaneously,0.0009332618489369775,Community 5
infer,0.0007816407276941424,Community 5
location,0.0008552014803948792,Community 5
food,0.008388469170844758,Community 5
source,0.003517511430625264,Community 5
hidden,0.007721755722570233,Community 5
movement,0.00953461031590869,Community 8
policy,0.007393283070738601,Community 8
notation,0.00495414905742223,Community 2
consider,0.024009746026221867,Community 9
following,0.0062433258638980174,Community 9
evidence,0.028682160814372477,Community 3
variable,0.0005840792082010327,Community 3
estimation,0.002438461285770116,Community 1
exploitation,0.00016268307484544787,Community 8
navigate,0.010266282722157839,Community 3
maze,0.0006445985602669618,Community 3
theoretic,0.004239837743350181,Community 2
mutual,0.0036765031380293915,Community 9
mental,0.0017655766429464463,Community 7
health,0.0007009401052804635,Community 7
disorders,0.00879492838110648,Community 7
anxiety,3.795036225807294e-05,Community 7
disorder,0.0006044404525653373,Community 7
maladaptive,0.0010138577448960116,Community 7
result,0.010406272814788993,Community 6
overly,0.0007109360198992585,Community 6
cautious,0.0009181992290063639,Community 6
hypervigilance,0.003006987726012459,Community 6
motor,0.016349930210108384,Community 3
control,0.011762598515574879,Community 3
aim,0.003840971792540394,Community 3
reinforcement,0.013670315163791158,Community 2
reading,0.00016268307484544787,Community 8
explore,0.0018719926626648118,Community 2
parr,0.000988090094336177,Community 6
gain,0.011459523061061922,Community 2
retrieve,0.023711608303619007,Community 17
<,0.0014944627211680714,Community 17
>,9.381729621446547e-05,Community 17
normal,0.005496473453009271,Community 1
distribution[3,0.0025770660318119826,Community 2
overview,0.041050688155961426,Community 2
account,0.012428159683252109,Community 2
feedback,0.02291551323004724,Community 3
context,0.0034961049491041957,Community 5
av,0.03687008153640456,Community 5
offer,0.03226802375854796,Community 13
safety,0.003056516533545445,Community 9
model[1,0.012763212680772714,Community 1
environments[1,0.004112423820076872,Community 4
territory,0.0058403269264222304,Community 2
likely,0.0007190473533239494,Community 5
find,0.003064165377342803,Community 5
reach,0.0007359792744176609,Community 7
cup,0.005656978355961617,Community 7
continuously,0.0465499319226824,Community 2
command,0.007898795979819467,Community 3
errors[1,0.005580510069305347,Community 3
significant,1.6128677623284978e-18,Community 27
challenge,1.6128677623284978e-18,Community 27
marking,0.0007438219285528475,Community 4
novel,0.0027845334566659477,Community 13
pixel,0.035650831350929266,Community 3
independently,0.0036999661009615636,Community 3
size,0.00023230575786516232,Community 3
long,1.6128677623284978e-18,Community 28
term,1.6128677623284978e-18,Community 28
environment[2,0.00611415827432955,Community 1
future,0.03951054159494822,Community 6
position,0.004919164467026839,Community 6
dynamically,0.02534369495977567,Community 3
refine,0.049067865735080984,Community 3
initialize,0.0058769052765238255,Community 2
coarse,0.025673578195807536,Community 2
trajectory,0.0024807031812567226,Community 6
current,0.009310745354923647,Community 1
accordingly,0.0038283101509730155,Community 3
internal_model,0.00261189943865002,Community 1
execute_action(action,0.0015501454187820908,Community 1
unmarked,0.0007438219285528475,Community 4
lack,0.007884413293394078,Community 4
clear,0.0012388274305232588,Community 4
diffusion,0.012528752656833723,Community 3
motion,0.02544088730934949,Community 3
predictor,0.024700752638378565,Community 3
aif,0.00795531111564059,Community 2
forecast,0.003447896402232364,Community 5
aid,0.004233748158813976,Community 11
parking,1.6128677623284978e-18,Community 29
lot,1.6128677623284978e-18,Community 29
scenario,0.004659422839443423,Community 3
direction,0.0024807031812567226,Community 6
intelligence,0.012155186661951787,Community 3
exhibit,0.006885002590164778,Community 14
emergent,0.00046577204374819803,Community 14
property,0.00046950675179495904,Community 14
analogous,6.490971849124187e-05,Community 14
consciousness,6.322865049044281e-05,Community 14
self,3.5496125879317915e-05,Community 14
awareness,0.00043728458671099036,Community 14
increasingly,0.005090509976842823,Community 5
optimize,0.0060877653124777956,Community 1
simulate,0.03708256560810398,Community 3
integration,0.010732129712544454,Community 2
loop,0.014266482931603158,Community 3
robust,0.00199812794224812,Community 6
incorporate,0.02131309513204327,Community 2
contextual,0.00997242472072113,Community 2
common,0.0058781595352748375,Community 15
sense,0.00042993784447805885,Community 15
language,0.033262222869666236,Community 3
inability,0.006610874871692472,Community 3
fully,0.00942612410038173,Community 2
emotion,0.0025515838923102453,Community 3
reflect,0.02567499081463524,Community 3
limitation,0.033934626227145416,Community 3
skill,0.016887316632197807,Community 3
conclusion,0.01623127784915763,Community 2
delve,1.6128677623284978e-18,Community 30
deeply,1.6128677623284978e-18,Community 30
matter,0.0005294344177788475,Community 1
step,0.008433253715189543,Community 1
parameters,0.022262927035406953,Community 3
particular,0.010720283969869559,Community 3
different,0.0056732794880338154,Community 3
lighting,0.0014775149039050889,Community 3
computationally,0.023711237177909836,Community 2
feasible,0.001488550186225243,Community 2
autoencoders,0.008750923256175436,Community 1
compact,0.005280186737507113,Community 2
rapid,0.0032747351924424318,Community 18
object,0.00020641559842903787,Community 18
recognition,1.2960059983712888e-05,Community 18
learner,0.016238547365407956,Community 2
align,0.022351034721841755,Community 3
task,0.0014032954474927108,Community 3
calculation,0.01911256534505957,Community 1
formula,0.00016464688290183601,Community 1
\mathcal{f,0.002622238433612778,Community 1
\mathbb{e}_{q(s)}[\ln,0.002647833157311567,Community 19
\frac{q(s)}{p(o,0.0005723351658884617,Community 19
s,0.006468267470094905,Community 19
expectation,0.007348641279134246,Community 1
ratio,0.005331745218879441,Community 8
actions,0.011408048260863918,Community 3
reduced,0.011124737100352685,Community 3
uncertainty[1,0.003840971792540394,Community 3
partially,0.000592680679377543,Community 11
observable,0.004576318664031601,Community 11
processes,0.004557070343077391,Community 11
pomdps,0.0002861139985522349,Community 11
proactive,0.0008735685031015048,Community 6
minimization,0.010361642088884133,Community 2
treat,0.005962007405797979,Community 7
high,0.019739405509065847,Community 1
therapeutic,5.583365864623084e-05,Community 5
interventions,0.0008893563064512519,Community 5
therapy,0.0016832915487641235,Community 5
help,0.00013326894603907992,Community 5
individual,0.0004394539979687344,Community 5
strategy,0.0049655312316870094,Community 6
daily,0.010402638684557992,Community 2
life,0.0006530576319413152,Community 2
journal,0.0014672400668777664,Community 10
articles/10.3389,0.00028404155622295275,Community 10
fncom.2020.574372,1.7831416067933534e-05,Community 10
insight,0.006624157212931591,Community 13
thrive,0.00452731413119537,Community 5
surprise[1][3,0.002703507113928967,Community 1
ecological,1.6128677623284978e-18,Community 31
niche,1.6128677623284978e-18,Community 31
scientific,0.006384293977070656,Community 1
acquisition,0.0010602490240424086,Community 3
progress,0.0004008149108478364,Community 1
speech,1.6128677623284978e-18,Community 32
comprehension,1.6128677623284978e-18,Community 32
robot,0.0023119276170155668,Community 7
non,0.00034644288829133,Community 1
statistical,9.849860803117698e-05,Community 5
interdisciplinary,1.6128677623284978e-18,Community 33
collaboration,1.6128677623284978e-18,Community 33
field,1.6128677623284978e-18,Community 34
lead,1.6128677623284978e-18,Community 34
open,0.000220859989729047,Community 5
textbook,0.016366849322946107,Community 4
mind,0.029617581441200032,Community 2
thomas,0.003323808265984167,Community 6
giovanni,7.571198193136628e-05,Community 6
pezzulo,0.00021787789332833443,Community 6
j.,0.012142015237904324,Community 6
online,0.0010229831332737671,Community 2
courses,0.016295495250775126,Community 2
course,0.0016033732286883007,Community 4
youtube,0.001128115724004242,Community 4
group,0.0010315427678867426,Community 4
cohort,6.501075787277771e-05,Community 4
depth,4.080737970460644e-06,Community 4
engagement,0.002527737081349851,Community 4
join,0.0163899585007604,Community 4
discord,0.0015680296183494425,Community 4
discussion,0.0011023229461471185,Community 4
sharing,0.0010085041708943112,Community 4
participate,7.35433266782408e-05,Community 4
research,0.0001629251493925436,Community 4
project,0.002521800975903891,Community 4
curriculum,9.592042211013355e-05,Community 16
t.,6.20331335254478e-05,Community 6
k.,0.0015193564301836371,Community 6
nature,0.0037971829046829853,Community 3
reviews,0.0005213238993964839,Community 10
doi,1.6128677623284978e-18,Community 35
10.1038,1.6128677623284978e-18,Community 35
kiebel,0.0008133362258860826,Community 6
s.,0.0008133362258860826,Community 6
2009,0.0007622755687719173,Community 6
pymdp,0.024091238949420512,Community 7
dimension,0.002812021590770773,Community 1
a_array,0.00261189943865002,Community 1
matrix,0.00037402989504090815,Community 8
b_array,0.00261189943865002,Community 1
