word,centrality,community
batch_size,0.0070577923850843,Community 2
128,0.007782693459281991,Community 2
validation_data,0.007400610412809697,Community 2
list(x_t,0.011765795443395654,Community 2
df,0.012889443236762171,Community 5
feature,0.003148735332742915,Community 7
target,0.00029638636833788227,Community 7
variable,0.000583353430175932,Community 7
x,0.007047566129090621,Community 7
y,0.008998252341594782,Community 2
linearregression,0.008236698608869556,Community 2
train_test_split(x,0.006562665184206172,Community 2
test_size=0.2,0.002713265258989304,Community 2
random_state=42,0.025167161186452538,Community 2
model.predict(x_t,0.010170834263440813,Community 2
template,0.007377297430002447,Community 9
probabilities[3,0.004322940816178523,Community 2
0.0,1.4074009776248426e-20,Community 19
0.3,1.9903655502542052e-20,Community 19
0.4,1.4074009776248426e-20,Community 19
print(optimized_strategy,0.004322940816178523,Community 2
advanced,0.010681926545076825,Community 4
topic,0.01492044557562368,Community 4
cutting,0.0012202708465469797,Community 4
edge,0.000447182383647449,Community 4
research,0.0044115357784169215,Community 4
ai,0.07293977024531713,Community 4
explore,0.00949716294761171,Community 4
system,0.01835654814068213,Community 4
exhibit,0.0031317067405088445,Community 10
emergent,0.0002504153166155592,Community 10
property,2.2037707365497885e-05,Community 10
analogous,2.7132614047893814e-05,Community 10
consciousness,0.0003196734055455408,Community 10
self,0.0039988217021365196,Community 10
fep,0.010936551725924157,Community 10
torch,0.001054241345647433,Community 7
class,0.0005842423283840761,Community 7
fep_agent,0.006301236563701014,Community 7
init__(self,0.0007307274454547708,Community 7
self.model,0.005905945116231001,Community 7
torch.nn,0.008597468946362364,Community 2
sequential,0.0006829528033522494,Community 2
linear(784,0.0013011691221843098,Community 2
linear(128,0.0012746354223421993,Community 2
predict(self,0.0008214298211881796,Community 7
return,0.0005842875826107653,Community 7
self.model(x,0.00030803596132827834,Community 7
update(self,0.0008214298211881796,Community 7
crossentropyloss()(self.predict(x,0.0013977245402961322,Community 2
torch.optim,0.005885269171095803,Community 13
adam(self.model.parameters,0.00047047673176501794,Community 13
lr=0.001,3.785388812090349e-05,Community 13
optimizer.zero_grad,6.015749026935477e-06,Community 13
loss.backward,3.785388812090349e-05,Community 13
optimizer.step,0.00047047673176501794,Community 13
agent,0.005885269171095803,Community 13
agent.update(x_train,0.0018292780883880566,Community 7
discuss,0.011927516248698113,Community 4
simulate,0.020860649577113647,Community 3
environment,0.015498285691082756,Community 2
new_data,0.004322940816178523,Community 2
pitfalls,1.4074009776248426e-20,Community 20
neuroscience,0.0057919173901462605,Community 4
