word,centrality,community
give,0.016740196931231282,Community 2
true,0.0129100386869292,Community 2
observation_model,0.021707188809627367,Community 2
np.array([[0.8,0.00509765831600575,Community 2
0.2,0.004113520247270461,Community 2
0.4,0.0023100012849637456,Community 2
0.6,0.008059953575980513,Community 2
initialize,0.012455116801338165,Community 2
prior,0.012228940402884067,Community 2
distribution,0.007458385655064426,Community 2
belief_state,0.011537182889410455,Community 2
np.array([0.5,0.011604225013636406,Community 2
perform,0.06267408926451952,Community 2
def,0.01116309134205293,Community 2
update_belief(observation,0.012173676397833264,Community 2
compute,0.006977419270076731,Community 2
likelihood,0.018308089729781925,Community 2
bayes,0.013415364826879795,Community 2
rule,0.010514344410792789,Community 2
new_belief_state,0.0122078947663277,Community 2
np.multiply(transition_model,0.005283338796349168,Community 2
/=,0.002680331718915846,Community 2
np.sum(new_belief_state,0.0013600104000184587,Community 2
return,0.0026084226842760946,Community 2
simulate,0.017316165721899077,Community 2
time,0.006231784302820478,Community 2
t,0.004808881150655357,Community 2
range(10,0.0075104012574959324,Community 2
np.random.choice(states,0.007548974416727293,Community 2
"print(""predicte",0.02306429016941896,Community 2
np.argmax(belief_state,0.008395932280260247,Community 7
action[5,0.004085197398439975,Community 7
defect,0.0072647301839049066,Community 3
0.5,0.03768107379032257,Community 2
6,0.004085197398439975,Community 7
automate,0.044269863547901016,Community 1
parameter,0.022706699136368608,Community 3
personalized,0.024012501410974055,Community 1
input[5,0.004085197398439975,Community 7
delay,0.01751520605429798,Community 1
accordingly[5,0.004085197398439975,Community 7
7,0.004085197398439975,Community 7
future,5.384214306212252e-20,Community 16
direction,7.614428894568612e-20,Community 16
implication,0.007972044889418316,Community 5
increase,0.0017240531110524766,Community 1
research,5.384214306212252e-20,Community 16
explore,0.030277739501609512,Community 8
decision,0.001357521595152703,Community 3
make,0.002555359763240754,Community 3
interdisciplinary,3.192894492738512e-19,Community 14
collaboration,5.166211811743266e-19,Community 14
free,0.07036918814337807,Community 4
energy,0.04349220347151704,Community 4
conclusion,0.028999188204218138,Community 1
coding,0.022890173107942686,Community 4
demonstrate,0.008167554678517694,Community 6
highlight,0.0031628946105627426,Community 6
reading,0.00012283044782410176,Community 10
exploration,9.54160656227691e-06,Community 10
follow,0.0012785512973913762,Community 8
comprehensive,0.03398055767402775,Community 1
karl,0.0004093404749309628,Community 4
friston,0.0052694406965382865,Community 4
brain,0.05692501108754431,Community 4
unified,0.07342819104641024,Community 4
function,0.009260617276221576,Community 4
deep,0.04237106017010323,Community 8
gain,0.009977388809006662,Community 8
reference,0.005445836751713806,Community 3
k.,0.0004093404749309628,Community 4
neural,9.114914880567837e-05,Community 5
networks,7.080575618944861e-06,Community 5
doi,6.886445164584276e-22,Community 23
10.1016,6.886445164584276e-22,Community 23
processing,7.080575618944861e-06,Community 5
offer,0.0003879267370115461,Community 5
framework,0.0049936823234468745,Community 5
perception,0.003200372502785745,Community 5
curriculum,0.007882545796386416,Community 5
expansion,0.002639701194210063,Community 1
specific,0.0055311755060239625,Community 6
minimize,0.0010807728186178298,Community 11
surprise,8.396587694645037e-05,Community 11
prediction,0.013827676422856242,Community 11
sensory,0.008166328218666398,Community 11
input,0.001736326883089517,Community 11
provide,0.022309368840050036,Community 5
making,0.00010545415464619385,Community 3
streamline,0.017526388910315258,Community 1
study,0.0017856877706595696,Community 6
error,0.001074249182640279,Community 11
variational,0.01461211789553601,Community 4
measure,0.00347688831608683,Community 4
difference,0.0012652658239812478,Community 4
organism,0.006404755891872136,Community 4
internal,0.006404755891872136,Community 4
actual,0.013356239831952544,Community 2
f,0.003180134893266282,Community 2
d_{kl}(q(z|x,0.0034558806530501007,Community 2
||,0.0032483477248367166,Community 2
p(z,0.000574676934542768,Community 2
+,0.00030252701987469366,Community 2
h(q(z|x,6.863111158668624e-05,Community 2
d_{kl,5.3723286994509775e-06,Community 12
kullback,4.208569550013526e-07,Community 12
leibler,3.300650684321478e-08,Community 12
divergence,2.592979373218769e-09,Community 12
h,2.0420782796073482e-10,Community 12
entropy[3,1.6040623601735656e-11,Community 12
generative,0.03202923295326892,Community 3
models,0.008297054752230495,Community 3
guide,0.0003562291417281953,Community 11
p(x,0.0029114998906332942,Community 2
\int,0.002932699990195786,Community 2
p(x|z,0.00027264169623565854,Community 2
dz,4.468730382207842e-05,Community 2
3,0.01288787507035973,Community 1
fail,0.010505788506106763,Community 1
downtime,0.002459718402122933,Community 1
highly,0.017936445569373842,Community 3
formalization,0.0041350642435468024,Community 4
complex,0.0013454177306908282,Community 2
tensorflow,6.886445164584276e-22,Community 24
pytorch,6.886445164584276e-22,Community 24
activation='relu,6.886445164584276e-22,Community 25
model.add(dropout(0.2,6.886445164584276e-22,Community 25
batch_size=32,0.004085197398439975,Community 7
pomdp,0.0003879267370115461,Community 5
historical,0.007495881330588712,Community 10
sensor,0.0015716543532486404,Community 10
predict_failure(machine_data,0.004085197398439975,Community 7
network,7.080575618944861e-06,Community 5
investigate,0.05884511535192282,Community 1
collaborate,5.166211811743266e-19,Community 14
develop,3.192894492738512e-19,Community 14
neuroscience,0.00798136217383322,Community 6
computer,0.0007660440219581026,Community 6
et,0.00041434093470058166,Community 4
al,6.43728449932905e-05,Community 4
2010,0.00041434093470058166,Community 4
introductory,0.004629571028852806,Community 9
yavar,0.03002712855598485,Community 26
taheri,0.002332592974947334,Community 26
efficient,0.010045155139358946,Community 4
community,0.005211131154177593,Community 9
relate,0.06204785254708746,Community 9
contribute,0.0015353971079646912,Community 9
open,0.0015353971079646912,Community 9
artificial,0.001152119978773973,Community 5
intelligence,0.006767915256897166,Community 5
minimization,0.003378588850345193,Community 4
implementation,0.005463227698285672,Community 6
