word,centrality,community
sensory,0.013028505729733977,Community 3
input,0.016224114526780343,Community 3
guide,0.004640010858135601,Community 3
action,0.010924878862434735,Community 3
variational,0.06188196838912325,Community 2
measure,0.02200329626835104,Community 2
difference,0.00774039349636669,Community 2
organism,0.03861466916625508,Community 2
actual,0.030426383031077184,Community 2
state,0.005502071245861661,Community 2
serve,0.0031666154314116657,Community 2
proxy,0.00024655275892094305,Community 2
surprise,1.9085556502938076e-05,Community 2
selection,0.000845461655682386,Community 3
integration,0.05468732070736132,Community 2
example,0.053578841148319296,Community 9
step,0.019061789245343852,Community 11
use,0.03362315896440231,Community 2
4,0.000845461655682386,Community 3
minimize,0.014651405283717814,Community 2
recommended,2.3257222519572502e-14,Community 21
reading,2.3257222519572502e-14,Community 21
explanation,0.025097214392468488,Community 14
exploration,2.3257222519572502e-14,Community 22
path,2.3257222519572502e-14,Community 22
ultimate,0.0003591151742342402,Community 3
fine,0.00036129494641219103,Community 3
tuning,2.8140127705032033e-05,Community 3
llm,2.1930884757512103e-06,Community 3
basic,1.7114502920940342e-07,Community 3
breakthroughs,1.3316297800426002e-08,Community 3
ultimately,0.003890768638990497,Community 1
contribute,0.003924329877630498,Community 1
practice,0.000746940793759052,Community 3
arxiv,2.3257222519572502e-14,Community 23
2024,2.3257222519572502e-14,Community 23
curriculum,0.001969018437570696,Community 1
aim,3.341749448649707e-13,Community 16
expertise,2.636927601062042e-05,Community 4
cutting,0.00034077787096654856,Community 4
improved,0.008774162213033962,Community 1
examples,0.011794538155046703,Community 2
discomfort,1.070165283374543e-06,Community 3
feel,1.3813484972702439e-05,Community 3
encounter,0.00017734538293460834,Community 3
unexpected,0.0022775034790702294,Community 3
sudden,0.0019490430507406568,Community 15
loud,0.00015400241931428092,Community 15
noise,4.1018025666173985e-05,Community 15
reflect,0.00037597836286244274,Community 15
increase,0.004817534999716664,Community 15
skill,0.014532044433589924,Community 1
reduce,0.00912012243658136,Community 2
learner,0.012448336816644156,Community 2
align,0.02240394783116243,Community 2
task,0.0017441138318543396,Community 2
requirement,0.00013497325468515958,Community 2
brain,0.03619103090678888,Community 3
rapid,0.002819370214901095,Community 7
object,0.00024672714775392636,Community 7
recognition,4.812932669154975e-05,Community 7
capability,0.00037531730210222086,Community 7
employ,0.004802619082102255,Community 7
approximation,0.00484314038823424,Community 7
quickly,0.00037847151184981434,Community 7
infer,4.837337973385462e-05,Community 7
identity,0.00027279216397078324,Community 7
partial,0.0032782939246772365,Community 7
visual,0.04209216777843977,Community 9
estimate,0.0005205476802954759,Community 7
probability,0.001884428876539932,Community 7
efficiently,0.0029768712608712043,Community 7
models,0.009342940194131406,Community 5
cortex,0.0036189248002240146,Community 9
hierarchical,0.0036189248002240146,Community 9
structure,0.0010552243892041503,Community 9
see,0.006397505261463519,Community 9
scene,0.003276926968243253,Community 9
simple,0.0002551243614983363,Community 9
feature,1.9746960220028605e-05,Community 9
habitat,0.026215118596121186,Community 1
restoration,0.033601838938336764,Community 1
spread,0.03152370219235059,Community 2
control,0.008654205969669027,Community 1
compact,0.005814111655636381,Community 2
mathematical,2.3257222519572502e-14,Community 24
formalization,2.3257222519572502e-14,Community 24
notation,0.006154610107929598,Community 10
kl,2.3257222519572502e-14,Community 25
divergence,2.3257222519572502e-14,Community 25
autoencoders,0.004788436472797364,Community 2
advanced,2.3257222519572502e-14,Community 26
topic,2.3257222519572502e-14,Community 26
synthetic,0.001969018437570696,Community 1
citizen,0.00011043412089937158,Community 17
incorporate,0.022523210602092412,Community 1
future,0.0034551745752427346,Community 1
emerging,0.004897930717365058,Community 2
emerge,0.025844422441568062,Community 1
genomic,0.004140563270289791,Community 1
collaborations,0.0018359228287651518,Community 13
encourage,0.0018359228287651518,Community 13
collaboration,0.002721044141718936,Community 13
ecologist,0.013276187759912272,Community 13
biologist,0.014788335791416479,Community 1
ai,0.02226481783492965,Community 1
ml,0.0026899542619171217,Community 10
stakeholder,0.0035101288342058888,Community 10
advance,0.03286454543456305,Community 10
adaptive,0.000746940793759052,Community 3
`,0.03912244457483845,Community 5
import,0.0006160273951532971,Community 6
numpy,4.825830907998188e-05,Community 6
np,7.473319814882404e-06,Community 6
tensorflow.keras.models,4.825830907998188e-05,Community 6
sequential,0.0018537287016645626,Community 6
tensorflow.keras.layers,0.00019113998371299046,Community 6
dense,0.0005396758610121185,Community 6
define,0.006357600318832189,Community 6
architecture,0.02226897457647727,Community 2
=,0.023002751180741004,Community 6
model.add(dense(64,0.00014517257455040427,Community 6
activation='relu,2.21051858165637e-05,Community 6
input_shape=(784,1.8554794303577147e-06,Community 6
model.add(dense(32,1.8554794303577147e-06,Community 6
model.add(dense(10,0.00013669534137144407,Community 6
activation='softmax,0.0017442481141038612,Community 6
compile,0.022403958263279875,Community 6
model.compile(loss='categorical_crossentropy,0.022415691198750715,Community 2
optimizer='adam,0.0018958362595010959,Community 2
metrics=['accuracy,0.00208375576251581,Community 2
train,0.025032011952597615,Community 2
model.fit(x_train,0.0017561895580530237,Community 5
y_train,0.0001550769518514153,Community 5
epochs=10,0.0002477138147067051,Community 5
batch_size=128,0.0030462795526795716,Community 5
library(raster,0.00028250833809762563,Community 5
library(terra,0.00019351088902913943,Community 5
load,0.0022184133638197606,Community 5
rd,0.0018283943129771226,Community 5
<,0.023628132423812852,Community 5
"raster(""path",0.0018394790998146908,Community 5
rds,0.0001432161999490806,Community 5
file,1.1152072740531856e-05,Community 5
convert,8.686275707127602e-07,Community 5
raster,6.769478932405265e-08,Community 5
array,5.2502330780391486e-09,Community 5
arr,0.0018283943129771226,Community 5
terra::as.array(rds,0.01022923834669836,Community 5
lm(arr,0.0018394878404438804,Community 5
~,0.00014332888515270452,Community 5
x,1.2598414183500817e-05,Community 5
+,1.9443049428599936e-05,Community 5
y,1.5048867167432994e-06,Community 5
z,0.00023715251312249376,Community 5
summary(model,0.0030454619098398182,Community 5
evaluation,0.003963496669379567,Community 5
metrics,0.01210122632159022,Community 5
metric,0.0036932530638408264,Community 11
mean,0.0009225183242596635,Community 6
squared,0.0008606924150991963,Community 6
error,0.01019971950381967,Community 6
mse,0.0025693110991333776,Community 6
absolute,0.0008606924150991963,Community 6
mae,0.0032678368240411934,Community 6
evaluate,0.009027056390560383,Community 6
complexity,0.02269416424256563,Community 11
regularization,0.0018010555234658477,Community 11
strength,0.00013938203583703434,Community 11
cognitive,5.45196633080871e-06,Community 12
map,7.045731475546469e-05,Community 12
environment,0.0009051125632720938,Community 12
social,0.005304595600235521,Community 4
norm,0.0004104755014757151,Community 4
counterfactual,2.3257222519572502e-14,Community 27
reasoning,2.3257222519572502e-14,Community 27
adapt,7.003286579413244e-05,Community 12
rapidly,0.0009050797110566864,Community 12
coding,0.009361189123094726,Community 3
neural,0.0008085383293551275,Community 3
processing,0.0028628457218457196,Community 3
constantly,0.0044944858134206645,Community 3
speech,2.3257222519572502e-14,Community 28
comprehension,2.3257222519572502e-14,Community 28
artificial,0.006315829411114013,Community 2
lack,0.000217172538276572,Community 14
contextual,0.002791176328652651,Community 14
robustness,2.3257222519572502e-14,Community 29
generalization,2.3257222519572502e-14,Community 29
cognition,0.0004104755014757151,Community 4
limitation,0.028584803987591285,Community 2
english,0.0018958362763981584,Community 2
pathway,0.0014750051892822545,Community 11
follow,2.3257222519572502e-14,Community 30
structured,2.3257222519572502e-14,Community 30
|,0.052170501932749226,Community 2
motor,0.0006695967695721586,Community 1
adaptation,0.004036954172392539,Community 2
model.predict(x_test,0.0030271107830173944,Community 5
new_data,0.0030271107830173944,Community 5
\frac{1}{n,0.0017907426673934171,Community 6
\sum_{i=1}^{n,0.000138583628742824,Community 6
y_i,0.002354541370952933,Community 2
\hat{y}_i,0.01713678959229795,Community 2
l1,0.00013938203583703434,Community 11
l2,0.00013938203583703434,Community 11
add,0.00016227767484078046,Community 11
term,0.00029583849687550497,Community 11
proportional,0.0010583390320571633,Community 11
parameter,0.02226897457647727,Community 2
