word,centrality,community
representation,0.003197887082052086,Community 3
guide,0.0003173046857834209,Community 5
biological,0.013796811697141876,Community 3
high,0.008995485160442135,Community 10
encode,4.266706970178346e-05,Community 10
abstract,2.9046187526755134e-06,Community 10
general,1.9678851419478665e-07,Community 10
frameworks,0.004148991776601368,Community 4
hybrid,0.061234659691525466,Community 4
systems,0.08507684266402317,Community 4
approach,0.043456190280419346,Community 4
leverage,0.06695358629823424,Community 3
strength,0.004557349564269556,Community 3
paradigm,0.0003088115342911336,Community 3
machine,0.07028944469375466,Community 1
learning,0.07189527638240095,Community 1
learn,0.05066305888246755,Community 1
technique,0.05134523194851518,Community 1
research,0.04706805947829202,Community 14
improve,0.09751419769389714,Community 1
accuracy,0.08480495340265616,Community 1
simulation,0.05898695226691648,Community 4
simulating,0.047137767020470595,Community 4
help,0.005189262868545542,Community 11
mechanics[4,0.03485070398120334,Community 1
major,0.0001466587827566657,Community 5
challenge,0.002164417241593248,Community 5
coherence[4,0.0021544799374202954,Community 5
essential,0.03485070398120334,Community 1
computing[4,0.03485070398120334,Community 1
field,0.03501144811810641,Community 19
computing[1,0.03485070398120334,Community 1
scale,0.03485070398120334,Community 1
systems[1,0.03485070398120334,Community 1
develop,0.023323503457156884,Community 4
practical,0.02083366280461838,Community 9
applications,0.03069041050670961,Community 9
translate,0.0021374555693855733,Community 9
theoretical,0.0008555328318826373,Community 9
advancement,0.010488808791017937,Community 9
solution,8.321275069733988e-05,Community 3
real,0.0012281300981927881,Community 3
company,0.0040513094462577715,Community 1
development,0.03764344010633846,Community 5
include,0.0023721244486034666,Community 19
material,4.618095115051309e-16,Community 20
science,4.618095115051309e-16,Community 20
advance,0.03485070398120334,Community 1
computing[5,0.03485070398120334,Community 1
hand,4.618095115051309e-16,Community 21
experience,4.618095115051309e-16,Community 21
training,0.03485070398120334,Community 1
hardware,0.03485070398120334,Community 1
collaborative,0.0005260982707582307,Community 3
environment,0.007763982479561073,Community 3
working,4.618095115051309e-16,Community 22
team,4.618095115051309e-16,Community 22
continuous,0.004871274564334899,Community 1
stay,0.002792736125135119,Community 5
late,0.005846946838547688,Community 5
behavior[4,0.04003996684974888,Community 11
correction,0.11399039647762835,Community 1
use,0.0005354539567729594,Community 3
case,0.007902185609086851,Community 3
cryptography,0.0449798922800833,Community 1
security,0.04802527203296141,Community 1
distribution[4,0.003251739503298546,Community 1
implement,0.059976315891243866,Community 1
robust,0.017375939656101697,Community 4
parallel,0.0848398444942297,Community 8
concepts,0.02961237139351147,Community 4
involve,0.07656301973262436,Community 8
probabilistic,0.11033628243277895,Community 8
reasoning,0.08291339329880924,Community 1
similar,0.023615027255489234,Community 1
deal,0.016913348047492054,Community 4
graphical,0.013543638932839894,Community 3
models[1,0.0009177002701856381,Community 3
see,0.008003472106788121,Community 8
inference[1,0.017997259085597878,Community 1
probability,0.002396638976035511,Community 11
theory[1,0.00016240554789821168,Community 11
potential,0.037100527579796316,Community 9
optimize,0.10293105985268601,Community 1
apply,0.08922694706160461,Community 1
performance,0.11324378819166886,Community 1
interpret,0.08212773077594326,Community 1
data,0.043030787112471124,Community 8
opportunity,0.004168127209142387,Community 4
problems[1,0.01308138319745379,Community 4
value,4.618095115051309e-16,Community 23
proposition,4.618095115051309e-16,Community 23
well,0.04739708951684776,Community 1
interpretability,0.010884349153045767,Community 1
clear,0.006183634569066978,Community 13
datum,0.043141076162764656,Community 4
knowledge,0.014020913185980978,Community 3
familiarity,0.0009177002701856381,Community 3
domains[1,4.618095115051309e-16,Community 24
conceptual,4.618095115051309e-16,Community 24
nature,0.04232666247166616,Community 8
concept,0.05312076535992213,Community 1
dive,0.0023721244486034666,Community 25
deeply,0.03501144811810641,Community 25
study,0.0005354539567729594,Community 3
learner,0.0023965411999100883,Community 5
encourage,4.618095115051309e-16,Community 26
participation,4.618095115051309e-16,Community 26
workshop,0.0028764544594475556,Community 27
conference,0.0001949142147762636,Community 27
example,0.08713083283463212,Community 2
project,0.007037158237964181,Community 34
simulate,0.05796804338225371,Community 4
peer,4.618095115051309e-16,Community 28
review,4.618095115051309e-16,Community 28
require,0.006186586759371693,Community 1
distribution,0.021702109358474848,Community 6
tutorial,0.07920378100211416,Community 1
hierarchical,0.0019465067415021758,Community 5
structure,0.00013189198259576143,Community 5
bayesian,0.0010559225583596185,Community 2
perspective,7.15476981912512e-05,Community 2
partially,8.091906648820857e-14,Community 12
observable,1.537163640176009e-13,Community 12
markov,2.1123073053881346e-13,Community 12
decision,2.4799165130502386e-13,Community 12
processes,1.3031167109725884e-13,Community 12
implementation,0.02197725540833506,Community 2
`,0.1138204698216361,Community 2
python,0.01209354700718675,Community 2
import,0.00857197176197913,Community 2
aer,0.043294649060882436,Community 2
execute,0.007227405536780777,Community 2
define,0.04699828396042854,Community 2
simple,0.05447695396008061,Community 1
simulator,0.05402079518594704,Community 2
=,0.018705743130812046,Community 2
aer.get_backend('qasm_simulator,0.0023409506176869594,Community 2
job,0.0016899707511144498,Community 2
result,0.002509724229148361,Community 2
job.result,0.001669588300179151,Community 2
count,0.0020427895938843646,Community 2
parameter,0.010350031585707726,Community 5
new_parameter,0.001267533101790903,Community 2
new_parameters,0.007712151073946688,Community 2
code,0.013615738349710608,Community 2
energy[1,0.003073038074327924,Community 3
deep,0.004702117543596478,Community 1
fep,0.008197358215219382,Community 1
paper,0.0380397811198205,Community 14
studies,0.0005354539567729594,Community 3
workshops,4.618095115051309e-16,Community 29
conferences,4.618095115051309e-16,Community 29
focus,0.042259518676151145,Community 1
accurate,0.002757765937221693,Community 4
2024,0.03485070398120334,Community 1
jobs,0.007247171541370108,Community 30
careers,0.0004910640901740437,Community 30
comprehensive,0.019305300557819583,Community 1
online,0.009480615449625142,Community 31
courses,0.000642384951884466,Community 31
introduction,0.019305300557819583,Community 1
synthetic,0.03485070398120334,Community 1
making,1.3031167109725884e-13,Community 12
efficiency,0.040596715350178295,Community 1
analogous,0.005331067502692402,Community 1
mathematical,0.0015212874475401116,Community 9
interpreting,0.03485070398120334,Community 1
utilize,0.010391463442968188,Community 8
core,0.017997259085597878,Community 1
execution,0.03485070398120334,Community 1
wave,2.2707744527276607e-05,Community 6
function,0.00033513836347711116,Community 6
relevant,0.00862297586593074,Community 4
examples,0.006949846125923016,Community 2
mathematically,0.0025208879338880622,Community 3
express,0.0005627339704509693,Community 3
sum,0.005784140400548112,Community 3
expect,0.005779711820883673,Community 6
log,0.0004974022862781257,Community 6
likelihood,5.679740052837993e-05,Community 6
complexity,5.744239257732483e-06,Community 6
kl,2.7583122625585237e-05,Community 6
divergence,0.00040133355417516683,Community 6
posterior,0.001882985259527381,Community 6
prior,0.0017134074645599132,Community 6
belief,0.00011609817211247184,Community 6
reduce,0.018201999609152888,Community 8
formalization,0.00010307513450695031,Community 9
notation,0.00862297586593074,Community 4
math,0.007712151073946688,Community 2
f,0.010030758424577476,Community 2
d_{kl}(q||p,0.0012758417941796242,Community 2
+,0.00012259233271012007,Community 2
e_{q}[l(\theta,0.0005333270772605609,Community 2
x,0.00774828854880931,Community 2
d_{kl,0.0024943899966532956,Community 6
kullback,0.00017163585093203938,Community 6
leibler,3.8825012871584293e-05,Community 6
p,0.0015865470566893433,Community 6
l,0.0015041493364855861,Community 6
\theta,0.004866504562414607,Community 6
parameters[1,0.004843796817887331,Community 3
outcome,0.007712151073946688,Community 2
p(y|x,0.007712151073946688,Community 2
z,0.007712151073946688,Community 2
quantumcircuit,0.0078045329596513405,Community 2
quantumcircuit(2,0.014910704683549648,Community 2
add,0.014910704683549648,Community 2
circuit.ry(0.5,0.014518965435495579,Community 2
0,0.017367436467387417,Community 2
circuit.cx(0,0.010468638748235422,Community 2
run,0.020043832428166444,Community 2
backend,0.014151030182561761,Community 2
execute(circuit,0.00251101812825686,Community 2
result.get_counts(circuit,0.009771438391818153,Community 2
print(count,0.009641798065482897,Community 2
aer.get_backend('statevector_simulator,0.0013820572670651737,Community 2
statevector,0.001380675704139059,Community 2
result.get_statevector(circuit,0.00179836157712012,Community 2
print(statevector,0.007834010857725669,Community 2
issues,4.618095115051309e-16,Community 32
address,4.618095115051309e-16,Community 32
regularization,0.003478962475171748,Community 1
cross,0.0003324883491426403,Community 33
validation,0.004906923988098428,Community 33
evaluate,0.007672913210300931,Community 1
computational,3.892040923886212e-07,Community 6
formulation,0.0015147460672083855,Community 9
template,0.00047683537819385253,Community 34
evaluation,0.007712151073946688,Community 2
metric,0.011724222656558703,Community 1
future,0.00028243069615368344,Community 4
discuss,0.0025136755547281345,Community 9
direction,0.0031890771386171588,Community 14
collaboration,4.618095115051309e-16,Community 35
possibility,4.618095115051309e-16,Community 35
cognitive,0.007247171541370108,Community 38
industry,4.618095115051309e-16,Community 36
academia,4.618095115051309e-16,Community 36
perceptual,0.02617695639726278,Community 8
forage,4.618095115051309e-16,Community 37
animal,4.618095115051309e-16,Community 37
visual,0.006395689182623062,Community 15
cortex,0.00043337609792774726,Community 15
perception,0.00043337609792774726,Community 15
map,0.0004910640901740437,Community 38
skill,0.00035695587127991296,Community 13
speech,4.618095115051309e-16,Community 39
comprehension,4.618095115051309e-16,Community 39
autonomous,4.618095115051309e-16,Community 40
vehicle,4.618095115051309e-16,Community 40
print(counts,0.007712151073946688,Community 2
