word,centrality,community
technologies,0.003676077289160868,Community 3
global,0.01330939297243315,Community 9
recognition,0.001964805748354186,Community 9
goals,0.0016085877522162419,Community 13
sdgs,0.00012008413740658832,Community 13
align,0.04487167250645825,Community 1
sustainability,0.0009935777756744778,Community 9
learn,0.04252986295037744,Community 5
experience,0.02611849309319178,Community 5
past,0.005124400408620841,Community 5
inform,0.004266287790688214,Community 5
future,0.03103298053434723,Community 5
action,0.021556414909887977,Community 2
contextual,0.04544015425674764,Community 1
require,0.018195092294910904,Community 6
context,0.02778619319442867,Community 6
apply,0.0791881831498866,Community 1
similar,0.05092622474752658,Community 1
iterative,0.045826021487269976,Community 11
improvement,0.02566357779236128,Community 11
refine,0.058114383323681594,Community 2
generation,0.03335882225198134,Community 5
mirror,0.02487640991569187,Community 5
process,0.00477646404760746,Community 11
analogies,0.008420213448915283,Community 5
complex,0.006921358635864659,Community 6
adaptive,0.011786779656648825,Community 11
potential,8.804908042975435e-05,Community 5
applications,0.001179619034960669,Community 5
analyze,0.11963718868582783,Community 1
identify,0.0002678866163597333,Community 8
pattern,0.0002678866163597333,Community 8
help,0.05048239807148009,Community 1
effectively,0.01371343747820939,Community 1
provide,0.08546855778434793,Community 6
example,0.07620014031026275,Community 7
data,0.002750154799307408,Community 7
drive,0.002750154799307408,Community 7
robust,0.009538231184346574,Community 6
leverage,0.054168024891496504,Community 2
variational,0.030769754654588793,Community 2
free,0.049627587412879,Community 2
energy,0.04266175608639872,Community 2
minimization,0.011227572081711632,Community 2
generative,0.05261107379830119,Community 2
model,0.11449875603781123,Community 2
accurate,0.0025591361000178777,Community 7
contextually,0.0001910186993034946,Community 7
platform,0.0626336718616523,Community 1
sharing,0.016330181476340428,Community 1
project,0.054945592910057156,Community 1
minimize,0.015361307965232973,Community 2
well,0.02721589260097706,Community 8
predict,0.022072512874255344,Community 8
value,1.3965058063557073e-14,Community 18
proposition,1.3965058063557073e-14,Community 18
particularly,0.0031067977018322513,Community 8
address,0.00025927490643884595,Community 3
challenge,0.0034730407152011745,Community 3
need,0.025135661864203997,Community 7
existing,0.015255945326719943,Community 1
sensitivity,0.012564499938186438,Community 4
culturally,0.04526867818032605,Community 1
technical,0.020187928214052728,Community 4
literacy,0.0015070731923807832,Community 4
necessary,0.001671196575862615,Community 1
engage,0.02238617483576793,Community 1
basic,0.007503387185064448,Community 1
interdisciplinary,0.006650822250936192,Community 1
documenting,0.017572565898029902,Community 1
preserving,0.033984989790547905,Community 1
studies,0.001549871350972121,Community 5
projects,0.0003546457704005336,Community 5
assess,0.0032011737006687143,Community 5
feedback,0.012941416804327947,Community 1
gather,0.012941416804327947,Community 1
appropriate,0.0033980279510561623,Community 1
effective,0.00025363503076766657,Community 1
reflective,0.00030766787057040555,Community 14
journaling,0.003814228017593801,Community 14
encourage,0.00030766787057040555,Community 14
learner,0.011312243752620047,Community 1
new,0.026120123186940018,Community 1
exist,0.0627318598667481,Community 1
training,0.002444989258217395,Community 4
fep,0.004502431802822945,Community 2
unifying,0.0006479681337428667,Community 2
propose,0.0011917164018354545,Community 11
structural,0.00207911852955599,Community 1
functional,0.00015520055262351545,Community 1
central,0.004454063136319411,Community 1
act,0.007274775968961727,Community 2
confirm,0.0032425717275415566,Community 2
prediction,0.02079821787357361,Community 2
surprise,0.008619767676277175,Community 2
internal,0.02182880513201674,Community 2
measure,0.008439491831120334,Community 2
difference,0.006508829486129877,Community 2
organism,0.014251024145291998,Community 2
world,0.01573677592859412,Community 2
actual,0.009964061283125707,Community 2
state,0.003223863012654466,Community 2
serve,0.01723064151881413,Community 2
proxy,0.0031052701702510006,Community 2
models,0.02410428336384077,Community 2
representation,0.002805064649159538,Community 2
generate,0.02386351551825042,Community 2
sensory,0.004328535565706442,Community 2
input,0.003970614554233558,Community 2
guide,0.0022290014940521473,Community 2
predictive,0.0003401940565970949,Community 2
coding,0.0003790526548298207,Community 2
neural,0.0005591415678007627,Community 2
processing,0.0007838083459416706,Community 2
brain,0.002147479587906129,Community 2
constantly,0.0035534784925374333,Community 2
update,0.003800476524387552,Community 2
rich,0.006804349985918295,Community 4
`,0.09114984772416501,Community 4
python,0.016929318532169144,Community 4
code,0.005688340840886697,Community 7
+,0.0061868053582738065,Community 7
usage,0.005688340840886697,Community 7
=,0.14848240125418516,Community 3
generativemodel,0.011084848831812502,Community 3
datum,0.032201805205654375,Community 3
traditionalpracticedata,0.011084848831812502,Community 3
variational_free_energy_value,0.006804349985918295,Community 4
platform.share_knowledge,0.006804349985918295,Community 4
conclusion,0.006804349985918295,Community 4
offer,0.0002370825809667646,Community 6
powerful,0.0031758900620362756,Community 6
reading,2.0065906427553409e-13,Community 15
exploration,2.837747701118749e-13,Community 15
paths,2.0065906427553409e-13,Community 15
neuroscience,0.022628868313790455,Community 1
machine,0.00477646404760746,Community 11
language,5.854989837965588e-05,Community 2
gain,0.0005632208299388527,Community 1
comprehensive,0.007545426568091477,Community 1
curriculum,1.3965058063557073e-14,Community 19
content,1.3965058063557073e-14,Community 19
specific,0.006443045451832647,Community 5
biological,0.009860505604055618,Community 6
perceive,0.010698750958971598,Community 6
relevant,0.006443045451832647,Community 5
decision,0.008596282860442126,Community 2
making,0.0006454647811991271,Community 2
optimize,0.022628868313790455,Community 1
core,0.02238617483576793,Community 1
definition,0.07311463460780593,Community 2
discomfort,0.005721794731761079,Community 7
feel,0.00044810111687281493,Community 7
encounter,0.00028074241802453285,Community 7
unexpected,0.0033124462944185786,Community 7
reflect,0.0004705958348356064,Community 2
increase,0.002332095271580892,Community 2
concept,0.012561269406776961,Community 6
symptom,0.0003895336644165289,Community 7
indicate,0.0019054656390516869,Community 7
adjustment,0.0019607258856509983,Community 7
treatment,0.001129757892555177,Community 7
plans[3,0.013172885917821883,Community 7
animal,0.005822438096485617,Community 8
cognitive,0.0006703138731584764,Community 8
map,0.003156840038349155,Community 8
spatial,0.00860232262095045,Community 8
navigation,0.0007263415702314502,Community 8
forage,0.0011257600963869262,Community 8
behavior,0.002141249884491386,Community 8
similarly,0.0004557028623352423,Community 8
ethnobotany,0.003961885070002066,Community 8
different,0.0046478959464983744,Community 8
niches[3,0.020777557146548793,Community 8
food,0.006389234521654246,Community 8
likely,0.0005204329386789973,Community 8
find,0.0005819339260877246,Community 8
adjust,0.013623267684624872,Community 8
strategy,0.005281673361983913,Community 2
feedback[3,0.001627981043019977,Community 2
healing,0.12030221456338093,Community 3
create,0.006505392396573133,Community 7
algorithm,0.054827178474051594,Community 1
implementation,0.005688340840886697,Community 7
implement,0.012857011649201907,Community 2
practices,0.006804349985918295,Community 4
import,0.008449243481506202,Community 4
tensorflow,0.0051042289317475295,Community 4
tf,0.0008008823906965906,Community 4
define,0.005622210788187593,Community 4
architecture,0.008548079773672865,Community 2
tf.kera,0.011147629971377923,Community 10
sequential,0.0008408029299874948,Community 10
tf.keras.layer,0.00011424044539083815,Community 10
dense(64,9.328795396782505e-06,Community 10
activation='relu,1.0626721466165999e-05,Community 10
input_shape=(10,9.328795396782505e-06,Community 10
dense(32,9.328795396782505e-06,Community 10
dense(10,0.000650396977916515,Community 10
compile,0.008596651531442387,Community 10
model.compile(optimizer='adam,0.00864448164529576,Community 2
loss='mean_squared_error,0.0012908725932542866,Community 2
train,0.00864448164529576,Community 2
model.fit(x_train,0.025025420701132693,Community 4
y_train,0.002389426393801118,Community 4
epochs=100,0.006982724460813282,Community 4
r,0.006874013670057237,Community 4
library(shiny,0.0009329608327409167,Community 4
user,0.0004221576024867233,Community 4
interface,3.152988800560612e-05,Community 4
ui,0.00012904733452975137,Community 4
<,0.0017283273631112184,Community 4
fluidpage,0.0005124426338113571,Community 4
"titlepanel(""cultural",0.005136323055860172,Community 4
sidebarlayout,0.0047069110247975,Community 12
sidebarpanel,0.0004230921067179009,Community 12
"selectinput(""practice",0.0009612255238091362,Community 12
select,0.01245372830406026,Community 12
choice,0.035931895058050216,Community 3
"c(""traditional",0.020065692160152516,Community 3
rituals,0.012454118518020222,Community 4
mainpanel,0.0009664142780436366,Community 4
"plotoutput(""plot",0.0004919437657414114,Community 4
server,0.020046411143013084,Community 4
function,0.0014966179961534729,Community 4
function(input,0.0001305036872505609,Community 4
output,1.9492613904144824e-05,Community 4
output$plot,0.0001305036872505609,Community 4
renderplot,0.002200995148551804,Community 3
input$practice,0.02775411865482485,Community 3
plot,0.024024592565082128,Community 2
plot(c(1,0.03793558976852958,Community 3
type,0.02866076462733067,Community 3
n,0.014344759047135058,Community 3
xlab,0.015005076370805477,Community 3
ylab,0.014923338628044904,Community 3
activity,0.013249965021681829,Community 3
text(c(1,0.0140777768247283,Community 3
c(1,0.02959348831261303,Community 3
label,0.027589793602133664,Community 3
"c(""heale",0.015592545753130538,Community 3
session,0.0603816968259392,Community 3
5,1.3965058063557073e-14,Community 20
6,1.3965058063557073e-14,Community 20
8,1.3965058063557073e-14,Community 21
9,1.3965058063557073e-14,Community 21
mathematical,0.0064774176531959505,Community 6
expression,0.001318480208415097,Community 6
f,0.011183290602971605,Community 6
d_{kl}(q(z|x,0.01114994253314118,Community 7
||,0.0008717833412282405,Community 7
p(z,0.0005269499275202084,Community 7
e_{q(z|x)}[log(p(x|z,0.006150197067078228,Community 7
energy[3,0.00763247307176269,Community 2
library,0.004717496540652411,Community 4
livelihood,0.012568876600169006,Community 3
direction,0.003286196867573063,Community 1
investigate,0.00778923531398361,Community 1
systems[3,0.015255945326719943,Community 1
act[3,0.0007986253794913679,Community 6
visual,0.008467401247301679,Community 5
perception,0.0006320957088616736,Community 5
skill,0.0019497368421807048,Community 1
error,0.0015527426089194344,Community 2
pomdp,0.00048354881413072896,Community 6
uncertainty,4.857824226446808e-05,Community 2
agent,5.012264136004548e-06,Community 2
directly,1.8477099161453055e-05,Community 2
observe,0.00024218924263989984,Community 2
autonomous,1.3965058063557073e-14,Community 22
vehicle,1.3965058063557073e-14,Community 22
associative,0.00477646404760746,Community 11
pd,0.0002571136010455259,Community 1
dataframe,0.0034444322367746362,Community 1
description,0.050332834324898885,Community 3
