word,centrality,community
life,0.0012086487797721367,Community 9
universe,0.0003172163877658877,Community 9
integration,0.05166697845572775,Community 1
professional,0.059392259575333436,Community 2
undermine,0.0003029025183672094,Community 2
critical,0.0034547805669714357,Community 2
scientific,0.06419936134077844,Community 1
respect,0.007932798704504296,Community 6
perspectives,0.0026610066105753312,Community 6
ensure,0.002467377936505411,Community 6
teach,0.01076114020530046,Community 3
evidence,0.022072316054791166,Community 3
principle,0.10759402458466082,Community 5
address,0.007389626953099424,Community 8
potential,0.0007157889551424873,Community 8
biases,0.0007106842229527961,Community 8
bias,6.332216022869346e-05,Community 8
misconception,6.395548148826007e-06,Community 8
arise,9.617574877430124e-06,Community 8
rely,0.00010330259577561619,Community 8
solely,0.001168631993169703,Community 8
personal,0.013225629864640438,Community 8
tradition,0.005271792093928966,Community 6
industry,0.0004658042980422855,Community 6
context,0.005312633354455806,Community 6
recognition,0.0007185916493251667,Community 6
importance,0.005334803281164974,Community 6
health,0.1301498052554795,Community 1
practices,0.1468489993095229,Community 1
conventional,0.03381300154140811,Community 1
healing,0.03979940281248245,Community 1
sustainable,0.019015016572328416,Community 1
agriculture,0.001667222684067479,Community 1
environmental,0.08065003311091139,Community 1
conservation,0.04692525571228238,Community 1
blend,0.018210327528106664,Community 1
research,0.08378086023984736,Community 1
land,0.019594016636070063,Community 1
management,0.04017236214031136,Community 1
mindfulness,0.13260474014879176,Community 1
theories,0.015194727352663947,Community 1
1,0.1733021134653387,Community 1
holism,0.015194727352663947,Community 1
2,0.127524623057955,Community 1
subjectivity,0.011181119493422383,Community 1
role,0.0011455446520819035,Community 2
intuition,0.013065418846179015,Community 2
3,0.049601832017813416,Community 3
relativism,0.016707954650301116,Community 6
sensory,0.01976084143518947,Community 3
deprivation,0.00608197939144338,Community 3
use,0.09679762022033973,Community 4
case,0.029370187284736355,Community 4
healthcare,0.011626444305672504,Community 1
combine,0.09157808078627472,Community 1
conflict,0.08220038225543826,Community 3
resolution,0.062325324783763056,Community 2
incorporate,0.005464586162861229,Community 2
opportunity,0.048808082465442694,Community 4
concepts,0.026363658562814914,Community 2
tend,0.02307620651043783,Community 1
focus,0.030817627931917318,Community 1
neural,0.004766227359143782,Community 5
network,0.04177361643836884,Community 5
involve,0.015514607027172375,Community 2
internal,0.09602962204722358,Community 3
state,0.0764021812143436,Community 3
like,0.03030616041515636,Community 4
desire,0.005853929014774596,Community 6
universal,0.009433682717933869,Community 5
applications,0.06245193098922235,Community 7
model,0.21779884850680017,Community 1
patient,0.05235170860304312,Community 1
treatment,0.005729473589458317,Community 11
outcome,0.0005023340477274664,Community 11
develop,0.09438043362340721,Community 1
help,0.013906602841320344,Community 3
party,0.01448344683649809,Community 2
method,0.031726027410529385,Community 4
challenge,0.03483120499649045,Community 2
basic,0.006997535054930073,Community 2
familiarity,0.012964981358635073,Community 2
learning,0.03114459089103315,Community 7
sequence,0.017925603856235584,Community 7
introduction,0.04114181935640943,Community 2
exercise,0.027691895061834428,Community 7
practical,0.06824944703993127,Community 7
application,0.1036871292850861,Community 7
clinics,0.038447357659655686,Community 7
clinic,0.061242683971191036,Community 1
effort,0.012782134085757157,Community 1
technique,0.00787123900183779,Community 3
initiative,0.02836052381893904,Community 4
reflective,0.00022751919095724988,Community 4
journaling,0.002595031528060712,Community 4
studies,0.0025750844748511146,Community 4
assessment,0.03588672233238541,Community 4
peer,0.0004579828942370834,Community 4
review,0.0033509100584270543,Community 4
session,0.0018724735972209352,Community 4
learner,0.017547582762250054,Community 2
discuss,0.014661676080529871,Community 2
provide,0.023129535976339946,Community 4
mentorship,0.002043783564401133,Community 4
program,0.00017920980468852244,Community 4
workshops,0.011267736951927572,Community 1
conferences,0.000987925084428325,Community 1
engage,0.01228267163591405,Community 7
directly,0.003521588213863654,Community 7
effective,0.00974124242652678,Community 2
curriculum,0.022235291688828422,Community 9
structure,0.0036801973505755114,Community 9
courses,0.0210524821541927,Community 2
models,0.03717725051774658,Community 1
applying,0.005611069449712197,Community 2
philosophies,0.03277050495355116,Community 2
efforts,0.004114251455464306,Community 1
4,0.005633166068041931,Community 4
support,0.003146583943343645,Community 4
5,5.265952785029888e-16,Community 18
elective,5.265952785029888e-16,Community 18
advanced,5.265952785029888e-16,Community 19
topics,5.265952785029888e-16,Community 19
interdisciplinary,0.004934131791987559,Community 2
tank,0.004934131791987559,Community 2
gain,0.009225761409395135,Community 2
comprehensive,0.007866865234335383,Community 2
enable,0.04432621048052772,Community 1
effectively,0.025594507828646557,Community 1
free,0.07610499366058836,Community 5
energy,0.05618167584719545,Community 5
definition,0.036213218834199916,Community 5
fep,0.03466285776921375,Community 4
unifying,0.01010473109815625,Community 5
theory,0.007653330900388179,Community 5
propose,0.0016584344649060259,Community 5
adaptive,0.018914685103606846,Community 5
minimize,0.030050165338043673,Community 5
variational,0.04911556671881973,Community 5
maintain,0.03544398226207607,Community 5
structural,0.003131770378844802,Community 5
functional,0.00027458906090084263,Community 5
example,0.2617457229295373,Community 4
processing,0.004933222175530409,Community 5
constantly,0.0033999000264368245,Community 3
generate,0.019085157569241878,Community 3
update,0.011418162058840818,Community 3
world,0.05055602567740487,Community 3
attempt,0.0026347643642804343,Community 5
surprise,0.0026347643642804343,Community 5
energy[4,0.006672757504507461,Community 5
prediction,0.010484492110816734,Community 3
error,0.0009448019809523439,Community 3
predictive,0.07798162881918795,Community 1
coding,0.04577740130415609,Community 5
brain,0.01475493228301158,Community 5
mathematical,0.006606310388618516,Community 15
formalization,0.00057923960664779,Community 15
kl,5.265952785029888e-16,Community 20
divergence,5.265952785029888e-16,Community 20
act,5.265952785029888e-16,Community 21
confirm,5.265952785029888e-16,Community 21
predict,0.09989791642438457,Community 1
generative,0.1078509843621416,Community 1
representation,0.012853416287587701,Community 3
organism,0.05040135996166796,Community 3
input,0.00789150423465017,Community 3
guide,0.0006921376774883436,Community 3
visual,0.08389893680886626,Community 1
cortex,0.008229819829324888,Community 9
hierarchical,0.009956282596405684,Community 9
see,0.009779607390593062,Community 9
scene,0.007413760994256539,Community 1
simple,0.000650113610782273,Community 1
serve,0.02114503680341045,Community 3
probability,0.004728730370480859,Community 3
datum,0.004203184063329587,Community 3
give,0.012516405465685554,Community 3
particular,0.010923160880289134,Community 3
measure,0.007887190399555375,Community 3
difference,0.026411802352396714,Community 3
actual,0.044650265549524996,Community 3
proxy,0.0063361249330166,Community 3
process,0.003497158449580613,Community 7
reduce,0.014596526139363906,Community 2
high,0.004306380411288478,Community 5
decision,2.7777624931697077e-13,Community 10
making,2.2275983275299824e-13,Community 10
uncertainty,1.2362277951132098e-13,Community 10
expect,0.009307521868787895,Community 5
partially,1.2362277951132098e-13,Community 10
observable,2.2275983275299824e-13,Community 10
markov,2.7777624931697077e-13,Community 10
motor,5.975710027385973e-05,Community 5
control,0.0006815276149654372,Community 5
pathway,0.026447484621232035,Community 7
course,0.015194727352663947,Community 1
project,0.004114251455464306,Community 1
expansion,0.0006897207250995773,Community 2
biological,0.016900791520379398,Community 7
surprise[5,0.0005556506263997658,Community 3
core,0.002311496833317161,Community 2
f(q,1.1858151212971312e-06,Community 6
=,1.3519453370316563e-05,Community 6
d_{kl}(q||p,0.00015297137614701342,Community 6
+,0.0017309132307900996,Community 6
h(q,0.019586823245633742,Community 6
q,0.0019612847315687806,Community 6
density,0.000899187836793886,Community 6
p,0.009535756770206573,Community 6
entropy,0.0018894865487514296,Community 6
\)[5,0.00017198873666435642,Community 6
energy[5,0.006672757504507461,Community 5
p(x,0.021728494968014437,Community 1
z,0.03000563890791739,Community 1
x,0.0020784054038660437,Community 3
latent,0.0016295389748899555,Community 3
variable,0.002774053953743919,Community 3
p(x|z,0.002627093111417763,Community 3
model[5,0.03240722900546558,Community 4
e,0.0002882147236817639,Community 3
represent,0.002341360839950927,Community 3
temporal,0.0009033653625169318,Community 3
maps[5,0.023382919235077043,Community 5
change,0.03274486488984214,Community 1
adapt,0.026243705793876942,Community 1
strategy,0.003522246866942884,Community 1
states,0.021385219416430037,Community 3
experiences,0.035915307530286496,Community 4
resolve,0.02033046817908095,Community 3
root,0.0006529820375798214,Community 8
cause,5.769780238141187e-05,Community 8
misunderstandings[1][4,5.059160671926077e-06,Community 8
misunderstanding,0.0012897610759788631,Community 12
promote,0.0001139620130591895,Community 12
peaceful,1.0068671864516378e-05,Community 12
resolutions[1][4,8.827101933720077e-07,Community 12
notation,0.00057923960664779,Community 15
implementation,0.02893418668815979,Community 7
implement,0.03240722900546558,Community 4
code,0.03228382884483622,Community 4
clinics[1][4,0.0436446166365697,Community 1
edge,0.007498344970417611,Community 7
relevant,0.01475630855509337,Community 7
sophisticated,0.01773233929593573,Community 1
direction,0.030296592352899814,Community 4
investigate,0.022950326171651426,Community 4
initiatives[1][4,0.012671883890777787,Community 3
future,0.027229869665305828,Community 4
rapidly,0.00517243546247564,Community 1
ai,0.047360272208143414,Community 4
create,0.023172529258225324,Community 11
personalized,0.002534172034864421,Community 11
plan,0.009959236881541624,Community 11
design,0.022950326171651426,Community 4
python,0.02846664191613532,Community 4
pytorch,0.025864108862566987,Community 4
tensorflow,0.004763908757368856,Community 4
practices[1][4,0.011626444305672504,Community 1
write,0.022950326171651426,Community 4
inference[1][4,0.02616099633435917,Community 2
evaluation,0.025906024310837727,Community 4
metrics,0.03370908261665234,Community 4
metric,0.03409494416088735,Community 4
evaluate,0.003147185091934622,Community 2
effectiveness,0.03589384682008659,Community 2
rate,0.005464586162861229,Community 2
models[5,0.009456902833814158,Community 1
deep,0.006997535054930073,Community 2
implication,0.022950326171651426,Community 4
unified,0.011202017543077921,Community 5
optimal,5.975710027385973e-05,Community 5
connection,0.025989624765331502,Community 4
deal,0.001097286444921671,Community 5
bayesian,0.00530754575572016,Community 5
cut,0.0017344260855820775,Community 7
real,0.02480725973247677,Community 3
scenario,0.026141212775118806,Community 3
karl,0.00011523228397272566,Community 5
friston,1.0106186239811372e-05,Community 5
function,0.0013039305181604473,Community 5
