word,centrality,community
resources,0.002213780049337219,Community 2
access,0.0008278567082346997,Community 18
resource,0.03133739783074357,Community 2
tutorial,0.0092587751650583,Community 2
continuous,0.006618193773492714,Community 6
example,0.0023542384931419763,Community 3
collection,0.003200671490705067,Community 8
collect,0.058731867896748995,Community 2
generative,0.07325721689383466,Community 1
use,0.05882156031631769,Community 7
bayesian,0.029244596498255955,Community 5
update,0.019286962425503363,Community 11
iterate,0.020371306443025882,Community 7
code,0.00018478169349098989,Community 3
`,0.000459670059777854,Community 3
python,6.119801011817582e-05,Community 3
import,0.00031984301192098893,Community 3
=,0.02997314421952348,Community 3
salt,0.002366672888515748,Community 3
pepper,0.00018684945320519725,Community 3
garlic,1.4751813873831435e-05,Community 3
onion,1.1571030887038423e-06,Community 3
0.5,5.521683162842151e-11,Community 21
0.2,5.521683162842151e-11,Community 21
0.3,5.521683162842151e-11,Community 21
prior,8.507593956901433e-11,Community 10
probability,1.8487830242507836e-11,Community 10
prior_probabilitie,0.002352011854990947,Community 3
conclusion,0.005193684358855533,Community 10
include,0.021516189717991446,Community 2
effectively,0.009481108397359586,Community 8
implement,0.061059063865185816,Community 8
right,0.009171022501555815,Community 4
master,0.00615270009322603,Community 8
elevate,0.01760824236500506,Community 8
skill,0.05738628936249177,Community 1
height,0.014559593746008575,Community 6
reading,0.003644311626497234,Community 6
refer,0.007219221556298651,Community 2
following,0.003025680016215512,Community 2
synthetic,0.015767309944331325,Community 6
spatial,0.03128736089661798,Community 6
foraging,0.05817795020302639,Community 6
geocaching,0.05760394683904058,Community 1
task,0.03974279364892279,Community 1
models,0.007255804850933417,Community 6
4,0.019207958926906504,Community 6
explanation,0.06190787274853757,Community 6
variational,0.06604685136834489,Community 1
unified,0.005898456746702184,Community 9
theory,0.00047004459009526695,Community 9
brain,9.107144514407973e-05,Community 9
function,0.0006902527875555635,Community 9
reference,0.008703079426438755,Community 9
friston,0.008767207990603956,Community 6
k.,0.0007477506805757747,Community 6
et,0.0007592352456240989,Community 6
al,0.00015771281773426988,Community 6
2022,0.001249886629481724,Community 6
frontier,0.0060344289747041565,Community 1
neuroscience,0.0010099218298632456,Community 4
16,8.034177130894186e-05,Community 4
802396,1.3978783161871987e-05,Community 4
doi,9.778944201566732e-05,Community 4
10.3389,0.00121826490858095,Community 4
fnins.2022.802396,0.014706295041591768,Community 4
johnson,0.014703929816039683,Community 5
a.,0.0011880978885723537,Community 5
2024,0.00043672013517995006,Community 5
flavorama,0.00109688852235245,Community 5
unlock,0.002460903214972031,Community 8
harvest,0.012906296077151576,Community 12
publications,0.011900093461874052,Community 12
ultimate,0.01195000173671207,Community 12
fine,0.001089207161930269,Community 5
tuning,0.000338837511135387,Community 5
llm,0.0032277324157582842,Community 5
breakthroughs,0.0032354137761804653,Community 5
arxiv,4.389035772388149e-05,Community 5
preprint,0.000122475326054991,Community 5
arxiv:2408.13296,0.0015169418877600922,Community 5
2021,0.02947420165177801,Community 1
systems,0.006673943843058534,Community 4
15(2,8.034177130894186e-05,Community 4
772641,1.3978783161871987e-05,Community 4
fnsys.2021.772641,0.0007211707233290538,Community 6
5,0.007971688540806404,Community 6
introduction,0.004901907969115069,Community 15
école,0.0003870472659356918,Community 15
ducasse,3.057693898613906e-05,Community 15
2023,2.621689294235761e-06,Community 15
retrieve,2.831336975214437e-06,Community 15
<,3.344557793007684e-05,Community 15
https://www.ecoleducasse.com/en/blog/science-of-cooke,0.00042334522888367123,Community 15
>,0.0053608293861876054,Community 15
pathway,0.0033494489834802106,Community 2
learning,0.013508909261657624,Community 2
sequence,0.009709201427590486,Community 2
foundational,0.01078732765565308,Community 2
courses,0.011674040965152486,Community 2
start,0.001763047545811121,Community 2
course,0.0138084189468521,Community 2
machine,0.0027565384122430958,Community 2
familiarize,0.003108527862495906,Community 5
integration,0.04835688023360254,Community 14
exercise,0.006873394818192597,Community 7
participate,0.006598881679261377,Community 11
engage,0.024297617381775227,Community 7
learn,0.017891682719024693,Community 7
mitigate,0.02261436915207789,Community 1
join,0.0012480499390290754,Community 8
seek,0.0397338761826562,Community 7
feedback,0.027861913132782107,Community 7
peer,0.020593709927707256,Community 7
mentor,0.006654549492412512,Community 7
refine,0.033755457892424345,Community 7
education,0.0009862748720914998,Community 6
stay,0.005949729535505707,Community 11
late,0.008093218454804476,Community 11
trend,0.0025942663513693525,Community 11
conference,0.003999137530151332,Community 11
continuously,0.009881050258615593,Community 10
projects,0.009129625149337219,Community 11
evaluate,0.0620888907417631,Community 1
actual,0.018124381983059813,Community 4
studies,0.003171015169306316,Community 12
assess,0.008145042889135121,Community 1
effectiveness,0.011290123623632069,Community 1
prevent,0.012149795390595136,Community 12
review,0.006059113863302684,Community 7
present,0.00408219042945197,Community 7
receive,0.003732171880684738,Community 7
colleague,0.0068020150998247915,Community 7
improve,0.02791577214041456,Community 10
accuracy,0.03874498335797812,Community 10
experienced,0.01626416706337825,Community 7
guidance,0.006827638037503618,Community 7
successfully,0.009481108397359586,Community 8
overcome,0.0005557130881432134,Community 7
common,0.0002530172535720304,Community 7
challenge,0.0026687344075917805,Community 7
mechanisms,0.002372554257718563,Community 7
establish,0.002372554257718563,Community 7
mechanism,0.004188443501091842,Community 7
utilize,0.002213780049337219,Community 2
webinar,0.0008901013617126693,Community 6
forum,0.002082424597497732,Community 6
dedicate,0.025648109017086283,Community 6
field,0.004827994124599826,Community 10
cutting,1.8914456050207677e-13,Community 28
edge,1.8914456050207677e-13,Community 28
suggest,0.00013413950024557361,Community 9
organism,0.0017096097484480333,Community 9
act,0.0009759557980610896,Community 9
confirm,0.01072758773347806,Community 9
minimize,0.02272084335895745,Community 4
surprise,0.0017829508708883353,Community 4
core,0.025484679069492613,Community 6
advanced,1.8914456050207677e-13,Community 29
topic,1.8914456050207677e-13,Community 29
relevant,0.006981751144221519,Community 2
industry,0.016145359189178046,Community 1
examples,0.0034715810198755514,Community 9
minimization,0.004680368643829047,Community 9
maintain,0.0012378337662126285,Community 9
structural,9.772669426816271e-05,Community 9
functional,7.669413409313143e-06,Community 9
internal,0.020444953939800444,Community 9
sensory,0.010882153265074211,Community 13
input,0.0020865810728056774,Community 13
measure,0.0012483759201440858,Community 9
difference,0.0002320914382043352,Community 9
state,0.003548102750441826,Community 4
serve,0.002139060124816808,Community 4
proxy,0.00016783677345794248,Community 4
discomfort,4.200413137360924e-07,Community 13
feel,5.355878239504363e-06,Community 13
encounter,6.783876657479614e-05,Community 13
unexpected,0.0008592661148479229,Community 13
like,0.015709441587645423,Community 13
sudden,0.0012405219542510313,Community 13
loud,0.00010049631470986922,Community 13
noise,4.024161913994831e-05,Community 13
reflect,0.00041239143117485566,Community 13
increase,0.005215012173685641,Community 13
preparation,0.014610699259214993,Community 1
formalization,0.0023040237566960974,Community 20
mathematically,0.006412818969376444,Community 9
express,0.001477818180917722,Community 10
sum,0.0031561731747540584,Community 10
expect,0.0030591700096528744,Community 10
log,0.0002415373659282604,Community 10
likelihood,1.9069049609307442e-05,Community 10
complexity,1.505487340120429e-06,Community 10
kl,1.1888287832929555e-07,Community 10
divergence,9.426972537861193e-09,Community 10
posterior,7.778315148798795e-10,Community 10
formalize,0.0182982866982347,Community 16
hierarchical,0.0014448158929900397,Community 16
structure,0.00011406983697850844,Community 16
high,9.005995818567292e-06,Community 16
level,7.108400391238041e-07,Community 16
encode,5.6129898802654913e-08,Community 16
abstract,4.447475709494122e-09,Community 16
general,3.596996070892275e-10,Community 16
management,0.016646613341519713,Community 4
consideration,0.010938026911789902,Community 2
step,0.005042484563328766,Community 8
train,0.033009680584630656,Community 1
evaluation,0.02305701135171409,Community 1
performance,0.02305701135171409,Community 1
metric,0.04429573522105651,Community 1
reduction,0.008194504284913527,Community 14
strategy,0.012443501326820344,Community 14
tools,0.010724061335476844,Community 4
operation,0.008011000573710046,Community 4
classic,0.01042986337608684,Community 5
template,0.006154468110988149,Community 2
panda,2.5427592939172898e-05,Community 3
pd,3.998182173840283e-06,Community 3
sklearn.model_selection,2.5427592939172898e-05,Community 3
train_test_split,2.725478679245136e-05,Community 3
tensorflow.keras.models,2.725478679245136e-05,Community 3
sequential,0.0024088546873620347,Community 3
tensorflow.keras.layers,0.00021411847397955137,Community 3
dense,0.0008264284279136525,Community 3
load,0.010211143379922585,Community 3
df,0.002352011854990947,Community 3
split,0.010146292729094723,Community 2
testing,0.004668865264086814,Community 3
x_train,3.080767318651288e-05,Community 3
x_t,2.154664677566536e-05,Community 3
y_train,0.000243776764599518,Community 3
y_t,0.0026621726536959845,Community 3
test_size=0.2,0.002590306883558377,Community 1
model.add(dense(64,0.000190201884898713,Community 3
activation='relu,1.5225315913231307e-05,Community 3
input_shape=(x_train.shape[1,1.2970899225459626e-06,Community 3
model.add(dense(32,1.2970899225459626e-06,Community 3
model.add(dense(1,1.2120326720734426e-06,Community 3
model.compile(loss='mean_squared_error,2.1537850346627902e-07,Community 3
optimizer='adam,1.5273725581524212e-06,Community 3
model.fit(x_train,1.9249255385454712e-05,Community 3
epochs=100,0.0004039400980878206,Community 3
batch_size=32,0.004903782480521119,Community 3
model.predict(x_t,0.002352011854990947,Community 3
np.mean(np.abs(prediction,0.003249100459525378,Community 3
smart,0.008011000573710046,Community 4
appliance,0.008011000573710046,Community 4
waste,0.01354864710561232,Community 1
multi,1.8914456050207677e-13,Community 30
agent,1.8914456050207677e-13,Community 30
human,2.25145983349106e-12,Community 22
center,3.1840450316403987e-12,Community 22
design,2.25145983349106e-12,Community 22
research,0.014701220928784961,Community 1
community,0.010954847663360254,Community 12
engagement,0.0008596717671522148,Community 12
papers,0.001153606484615704,Community 1
definition,0.0002724347589277589,Community 9
surprise[5,0.00018478169349098989,Community 3
constantly,0.008729747070097887,Community 1
exemplify,0.003450204291025732,Community 9
visual,1.8914456050207677e-13,Community 31
perception,1.8914456050207677e-13,Community 31
coding,0.004264360416249294,Community 1
select,1.8914456050207677e-13,Community 32
action,1.8914456050207677e-13,Community 32
