word,centrality,community
text[3,0.0004332276383877189,Community 2
interdisciplinary,0.009709813900266935,Community 11
approach,0.02210291493158042,Community 11
insight,0.041786975987215536,Community 1
synthesize,0.02350254253926257,Community 2
multiple,0.017298424474931122,Community 14
discipline,0.0015429230974224508,Community 14
offer,0.0028938894477760608,Community 14
rich,0.016246928135104265,Community 14
analysis[1][3,0.011175341845096606,Community 14
pedagogical,0.008399348280292252,Community 1
complex,0.11167880057930925,Community 1
teaching,0.06934989210279684,Community 1
method,0.07169330265554645,Community 1
engage,0.010242595153592278,Community 5
student,0.03280680761650823,Community 5
hand,0.026716533439699916,Community 5
activity,0.010746679546740323,Community 5
multidisciplinary,0.0071504868956866014,Community 5
research,0.014616988462030722,Community 11
explore,0.0018780696173756341,Community 11
interpretation,0.07285677227016525,Community 3
application,0.0908506413202133,Community 2
contemporary,0.004624348501388915,Community 1
continue,0.013297854012507887,Community 1
inspire,0.0020268446394141096,Community 1
artist,0.01322739423020868,Community 1
writer,0.001016662057314527,Community 1
thinker,7.768361011676651e-05,Community 1
new,0.009270360757687664,Community 5
art[1][3,0.008399348280292252,Community 1
digital,0.07003193909762676,Community 3
humanities,0.006362874748387428,Community 3
use,0.08866692323897815,Community 3
tool,0.05680583653980691,Community 3
leverage,0.024420587979528695,Community 2
humanity,0.013855358180165825,Community 3
create,0.05280465257149036,Community 3
interactive,0.0074663031526807176,Community 7
immersive,0.013722653186504587,Community 7
enhance,0.09288217437661536,Community 2
appreciation,0.06213488542336559,Community 2
literature[3,0.04786548846431157,Community 1
approaches,0.006944569610673502,Community 2
activities,0.002824246141895004,Community 5
case,0.03495917647530574,Community 5
studies,0.0033920480596810717,Community 12
specific,0.009431662763457922,Community 12
study,0.004634065261369584,Community 5
illustrate,0.0003541155759360549,Community 5
example,0.07015464843571631,Community 3
lamb,0.018192004728883424,Community 3
tyger,0.06261701137013138,Community 3
songs,0.030987231108642696,Community 7
innocence,0.004424920306928298,Community 7
highlight,0.0020570608435589994,Community 7
shift,0.0004953184447373136,Community 7
work[2,0.00017651119226761718,Community 10
emphasis,0.00047655533787062404,Community 3
power,0.00047655533787062404,Community 3
interplay,0.005243170465501694,Community 7
light,0.0004030065563707728,Community 7
darkness,3.0975254760239835e-05,Community 7
good,2.366788394190557e-06,Community 7
tools,0.01322857348822819,Community 3
utilize,0.006362874748387428,Community 3
software,0.04216071342939502,Community 3
platform,0.004156712221280907,Community 3
design,0.012230123121946226,Community 3
illustration,0.013335687926223742,Community 3
printing,0.03543637873078414,Community 3
recreate,0.037079214915307745,Community 3
techniques[3,0.0053739598328880365,Community 3
detailed,0.029955884669626204,Community 6
place,0.015749195556865485,Community 1
era[1][3,0.0038144902494311626,Community 1
painting,0.011950473635787013,Community 4
engraving,0.004352188023215063,Community 4
poetic,0.013184572516466255,Community 9
convey,0.006676110094364931,Community 6
meanings[1][3,0.0018143219236227597,Community 6
pedagogy,0.039183713256146016,Community 13
project,0.021151952402519027,Community 5
best,1.887883729857531e-14,Community 18
practices,1.887883729857531e-14,Community 18
learn,0.004179189940527557,Community 5
engaging[1][3,0.000570614591797018,Community 7
adhere,0.013812662106688307,Community 6
high,0.0010616666356342004,Community 6
scholarly,8.159662824003666e-05,Community 6
standard,6.234313838734244e-06,Community 6
concepts,0.027199232770858,Community 2
contextual,0.016267905035890852,Community 2
information,0.009974060706323111,Community 14
generate,0.03994477965081577,Community 9
representation,0.0680474356728971,Community 1
need,0.06295726581864296,Community 8
dynamic,0.027904512510632643,Community 1
interactions,0.018356566644665107,Community 1
interaction,0.037640172913038,Community 1
different,0.010411237677199247,Community 1
character,0.007590674305221559,Community 1
story,0.015145459720763428,Community 1
color,0.010665022785004486,Community 1
analogies,0.006904022191387385,Community 2
process,0.09624970228474747,Community 2
hypothesis,0.01212071092890242,Community 9
prediction,0.004930439427865405,Community 9
sensory,0.024579189093972473,Community 2
base,0.00642396963056273,Community 5
feedback,0.007885960566056957,Community 2
similar,0.07862526458852487,Community 2
operate,0.04210192949462215,Community 2
prior,0.028589685059835144,Community 2
datum,0.0007083582331458215,Community 5
bayesian,0.04999624783870535,Community 2
form,0.009032618061882706,Community 7
update,0.018835017047847357,Community 4
probability,0.020082445596493304,Community 4
distribution,0.005465859841684523,Community 4
model,0.04502291412385299,Community 4
uncertainty,0.006424115077940544,Community 4
machine,0.028351988656703953,Community 2
learning,0.010090537061247911,Community 2
cognitive,0.03994733533060284,Community 1
science[4,0.012222838110345233,Community 1
architectures,0.019276811759808915,Community 1
architecture,0.012795562535572062,Community 1
source,0.0020839338548444652,Community 14
illuminate,0.007954451924196554,Community 3
potential,0.00019237496140438735,Community 8
applications,0.0025176987206245605,Community 8
predictive,0.06436462363858865,Community 3
coding,0.08632969949822403,Community 3
brain,0.03582638681363747,Community 2
inputs[4,0.01763202265761573,Community 2
consider,0.014060881472910557,Community 1
intention,0.00911630054349722,Community 1
perception,0.003988034376322475,Community 2
opportunity,0.006904022191387385,Community 2
multimodal,0.02347463544538935,Community 6
scientist,0.0030524688498960086,Community 1
develop,0.0007083582331458215,Community 5
science,0.0030703963867814463,Community 1
value,1.887883729857531e-14,Community 19
proposition,1.887883729857531e-14,Community 19
engaging,0.0005385002650546714,Community 5
effective,0.0028674882989892774,Community 5
mathematical,0.032933225259149615,Community 10
background,0.0050234363064029395,Community 10
basic,0.017994919158694552,Community 2
underlie,0.01786964368116303,Community 10
technical,0.009700710824064838,Community 8
skills,0.0037605843586846414,Community 8
necessary,0.001658871293549516,Community 8
practical,0.007851010739442546,Community 8
meaning,0.0005101432588278507,Community 6
techniques,0.013731541759713296,Community 6
assessment,0.0005306438859113952,Community 2
assess,0.0025069670801198974,Community 5
assignment,0.01023396064111456,Community 5
have,0.018731309990032804,Community 5
reflective,0.002041501881123036,Community 6
essay,0.0012120286881906386,Community 6
demonstrate,0.013820683411891996,Community 6
support,0.005552087009835476,Community 8
curriculum,0.0010257161806409383,Community 11
content,7.837961076132382e-05,Community 11
free,0.024906216012838846,Community 2
energy,0.004928839592416469,Community 2
well,0.010257232793110405,Community 2
symbol,0.013631657246621992,Community 8
like,0.006394481249655934,Community 8
serpent,0.0013626684960338171,Community 8
internal,0.05100666244471788,Community 4
creation,0.011601279357284059,Community 4
redemption[1,0.0030187665050874267,Community 4
landscape[1,0.009601931167435698,Community 1
destruction,0.007766002090389485,Community 4
instance,0.08029715934782634,Community 3
teach,0.05015463685121021,Community 13
world,0.007338106878274993,Community 4
marriage,0.0011505819887157377,Community 6
heaven,0.0011505819887157377,Community 6
hell,0.013907369290141705,Community 6
framework,0.0077176314249068016,Community 8
advanced,1.887883729857531e-14,Community 20
topic,1.887883729857531e-14,Community 20
core,0.03630045879836938,Community 2
formalization,0.002516469226283043,Community 10
variational,0.002279686879977208,Community 2
generative,0.0034606387447536804,Community 4
models,0.0002644492596071757,Community 4
integration,1.887883729857531e-14,Community 21
strategy,1.887883729857531e-14,Community 21
resource,0.005443512405634827,Community 11
gain,0.01292130502929877,Community 11
neuroscience,0.00023461580732640102,Community 1
select,0.016691897596383454,Community 12
identify,0.009601931167435698,Community 1
evaluate,0.0025069670801198974,Community 5
follow,0.004517083616335493,Community 11
structured,0.00042361414717515726,Community 11
effectively,0.004974210142276875,Community 2
northrop,0.0002854144126435726,Community 15
frye,0.003713251873013822,Community 15
legacy,1.2882859564312825e-07,Community 15
english,1.6860923136540539e-06,Community 15
romanticism,2.193788227503973e-05,Community 15
archive,0.030649103342956653,Community 3
fep,0.016501801960770817,Community 2
partially,1.8123279935021387e-11,Community 16
observable,4.173384706792673e-11,Community 16
markov,3.624655929390639e-11,Community 16
decision,4.173384706792673e-11,Community 16
processes,1.812327993502139e-11,Community 16
