word,centrality,community
principles,0.0005404868714666451,Community 10
examples,0.0067337018222404805,Community 5
indicate,0.0038831851050598726,Community 4
unexpected,0.01059820840990779,Community 4
sudden,0.0015396323388592076,Community 4
fatigue,0.004893624163154007,Community 4
require,0.005119866569966097,Community 4
adjustment,0.004588497576104539,Community 4
process,0.03491534662385796,Community 2
professional,0.02498068330570291,Community 5
athlete,0.02035640528470556,Community 5
peak,0.03426781953439795,Community 2
trainer,0.07556215585519137,Community 1
client,0.08743466534162579,Community 3
simple,0.012303848832331729,Community 3
posterior,9.238568411325838e-14,Community 29
distribution,9.238568411325838e-14,Community 29
library,0.014652748936129351,Community 12
regularly,0.0015540629386157432,Community 3
validate,0.020941527093305032,Community 3
generalizability,0.003369671856559324,Community 6
template,0.0010908532411777541,Community 20
code,0.007364993080605874,Community 5
success,0.00397479698464987,Community 12
testing,0.027345291269755292,Community 1
virtual,0.0012265076352643265,Community 21
reality,0.009618399880417227,Community 21
immersive,0.006818478188654766,Community 3
experience,0.006909497805028093,Community 21
books,6.025390860711408e-06,Community 11
articles,8.118701951831247e-05,Community 11
recommend,0.0010879652594436389,Community 11
online,3.1407717000501193e-05,Community 16
courses,2.3314354282681825e-06,Community 16
course,0.0004208547706428518,Community 16
tutorial,0.005639592589795489,Community 16
depth,0.01713598998514995,Community 2
networks,0.002002527087246377,Community 5
join,0.002002527087246377,Community 5
network,0.0018981151112789716,Community 5
forum,0.0005957331726643242,Community 5
discuss,0.006129337310540338,Community 5
visual,0.007439758941507199,Community 5
gain,0.0014066532379313729,Community 1
enable,0.017840430629001758,Community 1
cut,0.00831041882354392,Community 1
edge,0.0032121555799456123,Community 1
effectively,0.000139129982206994,Community 5
step,0.011565941745550682,Community 2
