word,centrality,community
implement,0.07067640693842801,Community 4
sequence,0.0179627498217369,Community 5
foundational,0.010611900428725184,Community 5
courses,0.010355355018758908,Community 5
start,0.0015991524659629203,Community 5
course,0.0036202417302125746,Community 2
specific,0.041648161249859206,Community 2
follow,0.01707644476519237,Community 2
hand,0.015886879483048955,Community 6
training,0.043885727360335365,Community 1
exams,0.002162318164677856,Community 5
test,0.014384110299275601,Community 5
assignments,0.010332588014035977,Community 5
evaluate,0.02168248952447463,Community 1
skill,0.024121214048252005,Community 4
assignment,0.023121341389149168,Community 4
support,0.012826974187881587,Community 8
need,0.002472383665409951,Community 8
background,0.0030510446936146333,Community 5
brush,0.0030510446936146333,Community 5
relate,0.05096799228805508,Community 2
specifically,0.004373390297378996,Community 1
tailor,0.013453093954192384,Community 1
free,0.04257611129753996,Community 1
definition,0.0032475739621081216,Community 1
fep,0.009012977026134867,Community 1
propose,0.0012481684532287887,Community 1
adaptive,0.007349094463537679,Community 1
minimize,0.024137001269855886,Community 1
variational,0.039140189489076535,Community 1
maintain,0.012809289524854224,Community 1
structural,0.0031877630231929694,Community 1
functional,0.0012275213518367321,Community 1
cell,0.0009771532617873285,Community 1
internal,0.07489217328286654,Community 1
balance,0.01149793250079899,Community 9
despite,0.0012609783524605929,Community 9
fluctuation,0.0038048722468095103,Community 9
processing,0.01982090766776019,Community 6
brain,0.03786762424319302,Community 6
human,0.002888265289719601,Community 6
constantly,0.0025788327047684364,Community 6
generate,0.013987474762214224,Community 1
exemplify,0.013197214839782765,Community 1
minimization,0.005364519788348996,Community 1
see,0.03753745937124074,Community 1
surprise,0.0018413378236578567,Community 1
plant,2.7350026336156718e-15,Community 23
growth,2.7350026336156718e-15,Community 23
example,0.20856354582363815,Community 2
formalization,0.00281834753639108,Community 5
suggest,0.012101050455515794,Community 1
organism,0.07683772733853468,Community 1
act,0.007752524076784003,Community 1
confirm,0.009415534391198572,Community 1
surprise[4,0.015907436700650552,Community 2
forage,0.018062656340674704,Community 10
behavior,0.013326319875713878,Community 10
animal,0.0013776710431611784,Community 10
food,0.013552089408471671,Community 10
familiar,0.001874783410457624,Community 10
territory,0.01102775984718806,Community 10
likely,0.0010851230707935836,Community 10
find,0.0006741934760539468,Community 10
motor,0.026344731020191588,Community 1
control,0.0020094698407213405,Community 1
command,0.004817761514372315,Community 3
feedback,0.004649629497308831,Community 3
error,0.002963203353639645,Community 1
social,2.7350026336156718e-15,Community 24
interaction,2.7350026336156718e-15,Community 24
predator,2.7350026336156718e-15,Community 25
prey,2.7350026336156718e-15,Community 25
movement,0.015386696193463356,Community 1
adjust,0.001173639707294038,Community 1
learn,0.0009062897285023152,Community 4
walk,6.91312963350575e-05,Community 4
generative,0.08814871167141965,Community 1
representation,0.047280076216433334,Community 1
sensory,0.0038831243064536237,Community 1
input,0.004139103448352564,Community 1
guide,0.01807297771478731,Community 1
visual,0.0450948031574627,Community 3
perception,0.015388200829147186,Community 3
cortex,0.003787312260085637,Community 3
hierarchical,0.004559353525976932,Community 3
scene,0.003459681069123501,Community 3
simple,0.0002638891535821398,Community 3
environment,0.009482320455751583,Community 3
serve,0.04244246478072143,Community 1
body,0.0037175318408825364,Community 1
posture,0.001457217638134049,Community 1
measure,0.012341608459554903,Community 1
difference,0.014631869205286079,Community 1
actual,0.033574558243414966,Community 1
state,0.013630988992525381,Community 1
proxy,0.012725649122680836,Community 1
coding,0.01458369010687837,Community 2
speech,2.7350026336156718e-15,Community 26
comprehension,2.7350026336156718e-15,Community 26
select,2.7350026336156718e-15,Community 27
action,2.7350026336156718e-15,Community 27
artificial,2.7350026336156718e-15,Community 28
neural,2.7350026336156718e-15,Community 28
reinforcement,0.008538716824782694,Community 2
pathway,0.002620370340168203,Community 2
step,0.008738569690103015,Community 2
reading,5.5463467598485256e-05,Community 5
exploration,0.0007272241318298451,Community 5
paths,0.00947949646455269,Community 5
development,0.008588971525376864,Community 18
embodied,0.0006589165167390438,Community 18
systems,5.0254700594169135e-05,Community 18
ultimate,0.0013784718411247693,Community 1
fine,0.0013881409645826463,Community 13
tuning,0.00012675962245047338,Community 13
llm,0.00027373541430571294,Community 13
breakthroughs,0.00026406629084783624,Community 13
explore,0.05073965702096228,Community 2
bayesian,0.02490157644729014,Community 2
strength,0.00027907996285772996,Community 14
field,0.0015547362234886227,Community 14
enhance,0.020104810525076355,Community 4
code,0.022456032574537082,Community 7
implementation,0.02561781848598956,Community 2
`,0.02295131590079329,Community 7
import,0.004205859635570625,Community 7
numpy,0.00032266429030758435,Community 7
np,2.461038516475247e-05,Community 7
define,0.024702094377195193,Community 1
parameter,0.02685619707508619,Community 11
=,0.028241516558026415,Community 11
np.array([0,0.0031626282844625753,Community 11
0,0.013222957591156033,Community 11
mean,0.0010085255865715736,Community 11
distribution,0.004894178694752671,Community 6
np.array([[1,0.0031626282844625753,Community 11
covariance,0.010202141426222323,Community 5
matrix,0.010202141426222323,Community 5
observation,0.0010085255865715736,Community 11
calculate,0.006269870793824557,Community 1
calculate_free_energy(q_mu,2.165555394045811e-07,Community 16
q_sigma,2.8349320638790285e-06,Community 16
mu,3.6924718386234974e-05,Community 16
sigma,0.0004811132530597039,Community 16
kl,2.7350026336156718e-15,Community 29
divergence,2.7350026336156718e-15,Community 29
expect,4.743724683535712e-14,Community 19
log,6.708639783618923e-14,Community 19
likelihood,4.743724683535712e-14,Community 19
free_energy,0.0038674798446634543,Community 7
snippet,0.001854163179621904,Community 7
demonstrate,0.001854163179621904,Community 7
powerful,0.00029967736346479915,Community 5
framework,0.0039292742467701555,Community 5
reference,0.009424032996954207,Community 5
structured,0.0013023862695272152,Community 2
comprehensive,0.024709569937831348,Community 2
expansion,0.0018845835060231596,Community 2
capability,0.008780293736774967,Community 4
make,0.005107077720291138,Community 4
inference[1,0.02456583763187861,Community 2
conceptual,0.00014457801234648315,Community 20
foundations,0.0018956739293473257,Community 20
core,0.02471041564422509,Community 20
technical,0.00029967736346479915,Community 5
cutting,0.00010589212506156199,Community 15
edge,0.0013883861820647048,Community 15
research,0.018097503197447278,Community 15
future,0.0012722429417935369,Community 5
integrity[1][2,9.366393516476689e-05,Community 1
actions[1][2,0.017601663539365597,Community 1
surprise[1][2,0.021705077093631994,Community 1
reactions[1,0.018774097701344635,Community 3
results[1][2,0.019372406304613902,Community 8
catalytic,0.009710564803894518,Community 4
results[1,0.013595489215431895,Community 8
data[1][2,0.021124354418631714,Community 3
spectral,0.02371696233190112,Community 3
data[1,0.005216917717981166,Community 3
tensorflow,0.02183608316192336,Community 4
pytorch,0.00705594506400231,Community 4
models[1,0.04080901314794069,Community 2
preparation,0.005388762863765317,Community 4
clean,0.0004109974556990258,Community 4
ensure,0.024702094377195193,Community 1
train,0.034772986802374464,Community 1
experiments[1,0.0080383016734473,Community 2
evaluation,0.026355877526512486,Community 1
performance,0.033079430456070924,Community 1
metric,0.03524393735364601,Community 1
accuracy,0.04401495035077684,Community 1
precision[1,0.006045403169021625,Community 1
precision,0.0033571706333379416,Community 1
behaviors[1,0.014868753742661984,Community 3
building,0.00175053401842258,Community 7
model.fit(x_train,0.024846650198696967,Community 1
y_train,0.0018951607208786254,Community 1
batch_size=32,0.00175053401842258,Community 7
experimentation,0.00175053401842258,Community 7
load,0.0034649696039633516,Community 8
accuracy:.2f,0.00175053401842258,Community 7
exam,0.0010652167009590232,Community 5
review,0.0017127446356636619,Community 7
book,0.02456583763187861,Community 2
article,0.02456583763187861,Community 2
unified,0.008057867817443953,Community 2
function,0.002888265289719601,Community 6
online,2.7350026336156718e-15,Community 30
resource,2.7350026336156718e-15,Community 30
oxford,0.0005336129642213632,Community 6
academic,0.0002257503175741854,Community 6
journal,0.002426238284991812,Community 6
paper,0.025946147533500007,Community 15
preprocess,0.0034649696039633516,Community 8
script,0.010183328611398746,Community 7
time,0.016896535915568566,Community 3
analysis[1,0.010843368947668859,Community 3
instrument,0.004732822216932056,Community 4
statistical,0.008538716824782694,Community 2
plos,0.0026052379200683803,Community 6
biology,0.0026052379200683803,Community 6
detailed,0.0024090203759595725,Community 6
community,0.0013803099016213996,Community 15
workshop,2.7350026336156718e-15,Community 31
conference,2.7350026336156718e-15,Community 31
friston,2.7350026336156718e-15,Community 32
k.,2.7350026336156718e-15,Community 32
2023,0.0019085900258830652,Community 6
