word,centrality,community
generate,0.04602420292310192,Community 2
content,0.03442507269069732,Community 5
incorporate,0.006273627754894132,Community 1
dynamic,0.1340900733919212,Community 2
npc,0.023534961454381255,Community 2
adaptive,0.04971951648094695,Community 2
difficulty,0.1169362859335235,Community 2
environment,0.0408519343886267,Community 7
challenges,0.02117142894574143,Community 4
engaging,0.02593131642086462,Community 2
accessible,0.05508115903460595,Community 3
new,0.0534476622510272,Community 3
monetization,0.004734947323743981,Community 14
strategies,0.0003705446963681215,Community 14
fair,0.014783034654990314,Community 3
strategy,0.001733872941732465,Community 14
exploit,0.017420742977719415,Community 14
industry,0.0032919568461181685,Community 10
trends,0.013129113051895803,Community 10
cloud,0.012868272876167437,Community 10
gaming,0.028939803525761164,Community 10
context,0.012871504884080563,Community 4
mobile,0.002264567376687214,Community 10
emergence,0.003271562154062231,Community 10
service,0.034813626856146,Community 10
change,0.034600455508459485,Community 10
distribute,0.03253510864818064,Community 3
play,0.0025460638138616733,Community 3
approaches,0.01357250778981767,Community 5
hand,0.04419013142206444,Community 3
learning,0.10882347709373312,Community 7
collaborative,0.00851604625685442,Community 7
help,0.05078093560198856,Community 1
update,0.04890085611934971,Community 3
theory,0.0812217140970263,Community 1
different,0.025189235722206414,Community 6
contribute,0.04257590285082136,Community 3
overall,0.044756786080342364,Community 15
principles,0.02591067110738965,Community 3
enhance,0.0808784398510662,Community 2
engagement,0.03490777721955134,Community 2
methodologies,0.017345297834834968,Community 4
techniques,0.009763840087376706,Community 2
methods,0.0014812078847179317,Community 3
tools,0.012871504884080563,Community 4
use,0.11504166081909004,Community 3
case,0.049630985634613684,Community 4
pre,7.705701028177706e-12,Community 16
production,1.541140205635541e-11,Community 16
post,7.705701028177706e-12,Community 16
live,0.0027243631416152014,Community 10
best,2.639578170915671e-14,Community 22
practices,2.639578170915671e-14,Community 22
adjust,0.06978292918240765,Community 2
opportunity,0.012871504884080563,Community 4
brain,0.024291212257902768,Community 1
computer,0.0019126244500956915,Community 17
interfaces,0.00015059474803488787,Community 17
bcis,1.1784166363697784e-05,Community 17
action,0.054974614722606,Community 2
virtual,0.016991429454907413,Community 12
reality,0.0013559989958740575,Community 12
vr,0.00011513071257804425,Community 12
augmented,0.00011513071257804425,Community 12
ar,0.00010612023988334306,Community 12
immersion,0.0090610386898793,Community 2
active,0.24811477382590605,Community 1
inference,0.278709989001513,Community 1
concepts,0.006646060418313085,Community 1
systems,0.042829070932799446,Community 3
involve,0.02475471753280054,Community 4
system,0.06832074138649048,Community 2
complex,0.004013397610575196,Community 4
datum,0.0016557296247600199,Community 4
stream,0.017014884867030403,Community 4
loops,0.03939546170926697,Community 3
loop,0.05375721135450223,Community 3
similar,0.053621560205409174,Community 1
belief,0.014261752477372545,Community 3
adaptation,0.011426960363592245,Community 5
games,0.013791954681665957,Community 5
require,0.005308290572477209,Community 5
adapt,0.05404025233919199,Community 2
behavior,0.11150087260356815,Community 2
parallel,0.029901512871600443,Community 2
nature,0.023306795979013646,Community 1
model,0.08316958270218752,Community 1
analogies,0.012871504884080563,Community 4
see,0.0003349916116955726,Community 9
bayesian,0.0013874210972569057,Community 9
network,0.01739363151276098,Community 9
influence,0.023965179332817818,Community 2
probability,0.030388021964610826,Community 6
outcome,0.019011060096100166,Community 6
choice,0.054701937815890486,Community 2
graph,0.0011160302409566655,Community 3
rely,0.022131551409163324,Community 6
heavily,0.004109816403823849,Community 6
uncertainty,0.008690307621490565,Community 11
prediction,0.027881251527453858,Community 11
machine,0.027139176026306982,Community 7
technique,0.05866370749209012,Community 7
reinforcement,0.016633979366400178,Community 7
share,0.01615461870344859,Community 7
similarity,0.003387939037009489,Community 7
algorithm,0.034007716710545456,Community 7
potential,0.020194991478059858,Community 1
applications,0.009955168547199928,Community 1
modeling,0.06563069540396163,Community 4
predict,0.04049124988851927,Community 1
adjustment,0.07763936974573654,Community 2
dynamically,0.06403877632339479,Community 2
base,0.06730273104175315,Community 2
performance,0.05041992594179604,Community 2
immersive,0.019296855270569645,Community 2
drive,0.06159497355873613,Community 1
automate,0.02053467316063778,Community 2
task,0.014285158447744969,Community 2
insight,0.0033230504775230273,Community 5
real,0.011325472793981809,Community 3
time,0.03322214307276618,Community 3
personalized,0.01620417116439903,Community 2
engage,0.013122272381795138,Community 2
maintain,0.007005313670484035,Community 5
balanced,0.00585529612683906,Community 5
continuously,0.01003121438760101,Community 2
efficiency,0.03233588813177228,Community 3
streamline,0.04035711160026967,Community 3
process,0.01588948941837965,Community 4
exist,0.10976873385046551,Community 1
knowledge,0.015235824714882227,Community 1
leverage,0.0021237989651708357,Community 7
pipeline,0.04949846110692124,Community 4
mathematical,0.020917336879035183,Community 6
background,0.006074345852106408,Community 6
statistical,0.032648277124760705,Community 1
concept,0.026892382719427725,Community 1
technical,5.36371338547179e-13,Community 18
expertise,3.7927181072038795e-13,Community 18
start,0.00016568858038625201,Community 1
foundational,0.0021173665984426026,Community 1
include,0.03933631019318894,Community 6
formulation,0.00447767395878761,Community 6
application,0.03630307744812077,Community 1
focus,0.03233588813177228,Community 3
practical,0.022092754152370064,Community 1
study,0.004057720262433193,Community 4
assign,0.007055629776114384,Community 4
student,0.02433832889420424,Community 4
exercises,0.009398742937290192,Community 5
exercise,0.005227622405207572,Community 5
challenge,0.003561308123665894,Community 4
assessment,0.008957414000451346,Community 5
assess,0.002222119868080208,Community 4
understanding,0.001904571927684545,Community 4
support,3.7927181072038795e-13,Community 18
predictive,0.022781516129554275,Community 1
coding,0.04300863954734024,Community 1
sensory,0.002368310469632112,Community 11
input,0.0023818409184130436,Community 11
error,0.008305240825934514,Community 11
example,0.05203711477823552,Community 6
visual,0.005629714225596077,Community 6
perception,0.019902484899399712,Community 6
actual,0.00018640623688700482,Community 11
variational,0.04000236176799555,Community 1
free,0.07389989125136978,Community 1
energy,0.07503232355671899,Community 1
organism,0.0005124603894734349,Community 1
internal,0.006548506973305966,Community 1
minimize,0.008913062872109781,Community 1
generative,0.008500983506429196,Community 1
models,0.0007324605961253016,Community 13
decision,0.008568522812266003,Community 7
making,0.0006705307920757687,Community 7
implementation,0.04970345224641235,Community 3
`,0.031517161657363256,Community 8
import,0.0027928203946996333,Community 8
numpy,0.0005054005672961836,Community 8
np,0.0002597333961065266,Community 8
define,2.0332779891246765e-05,Community 8
0.1,2.639578170915671e-14,Community 23
return,2.639578170915671e-14,Community 23
active_inference(player_state,4.560307437257356e-05,Community 8
observation,0.0005827043720018699,Community 8
=,0.007400359723758089,Community 8
generative_model(player_state,0.0005791349334443823,Community 8
new_belief,0.0030455693954896776,Community 8
usage,0.036408107258602586,Community 6
6.2,0.002466434462045296,Community 8
def,0.00023981873746239872,Community 8
adjust_difficulty(player_performance,0.003064339862495145,Community 8
factor,0.006352951108512683,Community 8
adjustment_factor,0.0035427427624886722,Community 8
7,0.002466434462045296,Community 8
reading,3.7927181072038795e-13,Community 19
exploration,5.36371338547179e-13,Community 19
paths,3.7927181072038795e-13,Community 19
principle,0.12910973564269673,Community 1
karl,0.02390068075215115,Community 1
friston,0.016090622818039375,Community 1
cognitive,0.0007374242150521961,Community 13
science,0.00012154165287599871,Community 13
unified,0.0514118958321902,Community 1
function,0.011386108184054845,Community 1
thomas,0.04532521448508721,Community 1
parr,0.02848604597706006,Community 1
david,6.838334591578436e-05,Community 13
marr,1.4864669975001144e-05,Community 13
james,0.015987994072661785,Community 4
whitehead,0.0012588546939443952,Community 4
jeff,9.911144148839168e-05,Community 4
mckenna,7.755379534832635e-06,Community 4
jesse,0.001107712750837883,Community 5
schell,0.0003635121557002272,Community 5
comprehensive,0.0035378350534869944,Community 5
specific,0.0069977041440079666,Community 1
reference,0.012871504884080563,Community 4
advanced,2.639578170915671e-14,Community 24
topic,2.639578170915671e-14,Community 24
curriculum,0.023302074712182864,Community 5
learn,0.0021237989651708357,Community 7
level,0.01987878734045011,Community 2
satisfaction,0.0035024628900404632,Community 15
value,2.639578170915671e-14,Community 25
proposition,2.639578170915671e-14,Community 25
examples,0.012871504884080563,Community 4
formalization,0.0016368832467070292,Community 6
interactive,0.004072219126830313,Community 6
implement,0.07463687780612306,Community 1
posterior,2.639578170915671e-14,Community 26
prior,2.639578170915671e-14,Community 26
precision,0.002418336916207957,Community 11
weight,0.003021087144578345,Community 11
modular,0.016269132469014683,Community 4
library,0.014570642350469062,Community 7
tensorflow,0.005156177989440112,Community 7
pytorch,0.006244164384323442,Community 7
align,0.01053544682005048,Community 3
requirement,0.004493334505913938,Community 1
stability,0.007225846075587195,Community 2
regularly,0.0037004897419267995,Community 3
meet,0.006226971552119033,Community 6
desire,0.001974977215294608,Community 6
training,0.00012957565200633493,Community 4
stable,0.03288406173892867,Community 5
historical,0.005266873659029881,Community 2
model.predict(new_player_data,0.002466434462045296,Community 8
threshold,4.5603074372573574e-05,Community 8
difficulty_level,0.00058270437200187,Community 8
predicted_value,2.639578170915671e-14,Community 27
variance,2.639578170915671e-14,Community 27
evaluate,0.00391334813983595,Community 3
effectiveness,0.0003062317291393186,Community 3
metric,0.017285053864328333,Community 2
retention,0.0030243580891429586,Community 15
rate,0.0037391465672669323,Community 15
apply,0.02180993752810227,Community 1
cutting,2.639578170915671e-14,Community 28
edge,2.639578170915671e-14,Community 28
deep,0.00851604625685442,Community 7
book,0.01941597799392387,Community 1
conclusion,0.012479162043929301,Community 1
workflow,0.055667989530429396,Community 4
personalize,0.035059375799953614,Community 2
introduction,0.0023812316966506197,Community 5
hope,0.001941139792902031,Community 9
journey,0.00015283993463778195,Community 9
enlightening,1.2047296996304567e-05,Community 9
inspiring,1.1110890469214807e-06,Community 9
look,2.151572167312428e-06,Community 9
forward,2.6383140685217634e-05,Community 9
innovative,0.002867005472002407,Community 9
agency,0.006508403388745458,Community 1
et,0.0014755283898416265,Community 1
al,0.0013915810066791492,Community 1
2010)[5,0.00010888728109544842,Community 1
institute,0.02180993752810227,Community 1
smarter,0.0004582184826830442,Community 5
consortium,0.003394973276068613,Community 5
english,0.0004252757986823778,Community 2
arts,0.000427898547557788,Community 2
literacy,3.3493105073359463e-05,Community 2
follow,2.639578170915671e-14,Community 29
step,2.639578170915671e-14,Community 29
q,0.01941597799392387,Community 1
current,0.000618467601405697,Community 1
retrieve,3.7927181072038795e-13,Community 20
<,5.36371338547179e-13,Community 20
>,3.7927181072038795e-13,Community 20
k.,0.0013745422956957833,Community 1
2023,0.00010888728109544842,Community 1
