word,centrality,community
environment,0.00048817289569963397,Community 4
integration,0.13705878221398252,Community 5
virtual,4.273076633609184e-11,Community 16
augmented,4.273076633609184e-11,Community 16
reality,4.273076633609184e-11,Community 16
equitable,0.007192571336961582,Community 4
scale[1][2,0.0013647544285689645,Community 3
approaches,0.008938655903341282,Community 5
project,0.08748183541143745,Community 2
interdisciplinary,0.0010914249822993828,Community 7
learning,0.016154762894533617,Community 7
combine,0.026371135721605987,Community 7
multiple,0.002797990846050838,Community 7
field,0.004020252099197479,Community 7
case,0.048888303345165626,Community 2
studies,0.003924696108572243,Community 5
examples,0.009203819198125185,Community 5
real,0.09663895982016006,Community 3
world,0.056741211820978306,Community 8
collaborative,0.0054112010736841335,Community 9
team,0.0054112010736841335,Community 9
tools,0.008938655903341282,Community 5
cad,0.03699230875075095,Community 14
software,0.008589504264165645,Community 14
tool,0.0005803043162092149,Community 14
bim,0.02435215901640085,Community 14
detailed,0.004738044880926918,Community 8
digital,0.004912395442897955,Community 8
model,0.06797266407629957,Community 8
designing,0.018187920910502645,Community 4
structures,0.01601889415538569,Community 4
deployable,0.01183749523500071,Community 4
space,0.02494046707979826,Community 4
mission,0.021122959875105776,Community 4
best,0.000606663496359,Community 5
practices,0.008979644566424477,Community 5
opportunity,0.008938655903341282,Community 5
climate,0.00039668809912824985,Community 4
change,0.0058710648074739935,Community 4
ensure,0.010789320909630208,Community 4
smart,0.020427848180942166,Community 5
materials,0.010639343971826897,Community 5
material,0.020957192041245725,Community 15
adapt,0.001955720861416774,Community 15
different,0.007991312746738992,Community 15
condition,0.020436889663803432,Community 1
enhance,0.09246671430617172,Community 2
concepts,0.022813515360461497,Community 1
emphasize,0.006027589931885971,Community 1
focus,0.0790264864040861,Community 2
emergence,0.010501172944456603,Community 1
recognize,0.004536745042797631,Community 1
significance,0.0010662048278193151,Community 1
interaction,0.011243804527806416,Community 1
lead,0.01122300451147599,Community 2
unpredictable,0.0007583137824489209,Community 2
analogies,0.008938655903341282,Community 5
biological,0.01440190574890518,Community 7
mathematical,0.0002568926968459831,Community 11
foundations,0.0012896114044625893,Community 11
theory,0.016629689248547932,Community 2
potential,0.001335426870790715,Community 1
applications,0.01967779434347444,Community 1
optimization,0.06878640345874122,Community 3
base,0.04584563031630601,Community 3
time,0.026750181822529744,Community 3
datum,0.02569020357480824,Community 3
feedback,0.05962113088369334,Community 3
loop,0.04040281096081576,Community 3
predictive,0.052347984973511064,Community 10
maintenance,0.023128980908272635,Community 10
predict,0.07315415186675993,Community 2
prevent,0.029901669979068006,Community 2
failure,0.033970906153235975,Community 2
machine,0.026300933329290673,Community 7
allocation,0.019269344095471777,Community 1
allocate,0.02412410585023758,Community 3
efficiently,0.01730027627040453,Community 3
proactive,0.04579076330182132,Community 3
integrative,0.04456407097111298,Community 3
natural,0.049485734166915145,Community 2
value,0.01122300451147599,Community 2
proposition,0.0007583137824489209,Community 2
promote,0.02144236091290417,Community 3
process,0.029925970560198613,Community 3
decision,0.012518588020386473,Community 7
making,0.03529199886792807,Community 7
support,0.0077158802488795945,Community 2
exist,0.0025379447419018935,Community 7
conceptual,9.020985175709184e-05,Community 1
complexity,0.013530913024153053,Community 8
foundational,0.002526361749959781,Community 7
analyze,0.003621031665924475,Community 1
workshops,0.0060364734946011574,Community 2
peer,2.1956055192408594e-13,Community 21
review,2.1956055192408594e-13,Community 21
update,0.007231975230300972,Community 8
late,0.0010570501068921576,Community 8
trend,0.0005600307878517804,Community 8
approach,0.038214291051681795,Community 9
align,0.03505304063762483,Community 3
see,0.01354136843399397,Community 4
variational,0.03693626361195423,Community 1
maximize,0.004435040978794321,Community 4
internal,0.0291131073231673,Community 8
generative,0.03128561016206561,Community 4
models,0.0021137353658467754,Community 4
dymaxion,2.1956055192408594e-13,Community 22
car,2.1956055192408594e-13,Community 22
representation,0.005800215166987985,Community 8
generate,0.011867134529139409,Community 13
prediction,0.0042949582314504905,Community 13
sensory,0.005191799494173925,Community 13
input,0.0006676891120033312,Community 13
guide,0.0003958813955089939,Community 13
example,0.021951085439622948,Community 4
aim,0.006794725349284526,Community 1
consumption,0.015527044211192232,Community 1
maintain,0.015527044211192232,Community 1
integrity,0.023666570824102666,Community 17
implementation,0.0014830142068219037,Community 4
`,0.008260967017023781,Community 10
python,0.019223142945452774,Community 4
import,0.0013047294579732072,Community 6
numpy,9.007692239910708e-05,Community 6
np,2.8690931465030942e-05,Community 6
define,0.00033454866829227346,Community 6
parameter,0.03235827521525508,Community 6
=,0.0036447157174224983,Community 6
function,0.006763558602197708,Community 1
def,0.01299346687516894,Community 1
optimized_parameters,0.0005580864488974376,Community 10
involve,0.02660789990673425,Community 4
state,0.015334119288800775,Community 8
select,0.0013092551080029003,Community 10
action,0.01938031922818554,Community 10
reduce,0.0014213307834817473,Community 10
uncertainty,0.001659072247270419,Community 10
selection,0.0013092551080029003,Community 10
expect,0.014834364538335086,Community 1
action_selection(state,0.00011207567547887353,Community 10
"print(""selected",0.0013092551080029003,Community 10
conclusion,0.0005580864488974376,Community 10
offer,0.0077158802488795945,Community 2
advocate,0.008473827457185147,Community 9
deep,0.002141154954156398,Community 2
comprehensive,0.01898069937847051,Community 1
overview,0.009353068513686372,Community 1
cognitive,0.00606410692463907,Community 5
leverage,0.00017145464378407808,Community 7
reference,0.008938655903341282,Community 5
retrieve,2.1651050421791388e-12,Community 18
<,3.061920914729412e-12,Community 18
>,2.1651050421791388e-12,Community 18
r.,0.012386632892741571,Community 9
content,0.008070805936137406,Community 1
framework,0.005870785091221689,Community 11
provide,0.01883138102717727,Community 11
unified,0.0012721749453539343,Community 11
perception,0.005236767874647216,Community 7
artificial,0.00012115161454500126,Community 7
intelligence,0.001785060884702834,Community 7
bridge,0.000461201542945067,Community 1
gap,3.11667470868454e-05,Community 1
specific,0.004464699449855472,Community 1
professional,0.006558903331026004,Community 9
adaptive,0.017911852903055393,Community 4
functional,0.0025335773360233202,Community 1
foundation,0.013494054155840249,Community 1
technical,0.0003966269924303393,Community 11
advanced,2.1956055192408594e-13,Community 23
topic,2.1956055192408594e-13,Community 23
core,0.013494054155840249,Community 1
mean,0.0032995576854995367,Community 2
measure,0.021239504199146424,Community 1
difference,0.0025934709342838587,Community 1
organism,0.017147205489692327,Community 8
actual,0.004869428559773707,Community 8
serve,0.0038509498444499078,Community 8
proxy,0.0002601649333139994,Community 8
formalization,0.0025127950199105727,Community 11
f,0.014182251490140605,Community 1
express,0.013951601992806735,Community 1
d_{kl}(q(z|x)||p(z,0.0002473669915087206,Community 6
+,1.678967597131467e-05,Community 6
h(q(z|x,1.139719089567558e-06,Community 6
d_{kl,7.745592033063434e-08,Community 6
kullback,5.309851878497416e-09,Community 6
leibler,3.977359767491959e-10,Community 6
divergence,5.499528154122633e-11,Community 6
h,2.3127134142087665e-11,Community 6
entropy[4,1.1295897242910796e-11,Community 6
energy[4,0.03024990316431333,Community 1
p(x,0.004922888906689066,Community 6
\int,0.0005788421157535575,Community 6
z,0.00033568327169348003,Community 6
dz,2.2682718795958407e-05,Community 6
represent,2.2787446814769175e-05,Community 6
hide,1.5475218118624712e-06,Community 6
variables[4,1.0472801883757287e-07,Community 6
accurate,0.0021137353658467754,Community 4
community,0.0045842405509178,Community 3
center,0.002511874863338147,Community 3
mathematically,0.01299346687516894,Community 1
implement,0.031842870066446274,Community 1
library,0.0033759272456151328,Community 4
pytorch,0.002168737505482395,Community 4
tensorflow,0.00014655474830925708,Community 4
strategy,0.01819795073684791,Community 5
workflow,0.04328169042148259,Community 3
loops,0.004319761835053204,Community 3
establish,0.004319761835053204,Community 3
iteration,0.043017552416649424,Community 3
data,0.015415538625978272,Community 2
template,0.03583605834796974,Community 3
home,0.020186038212130494,Community 4
code,0.0014830142068219037,Community 4
evaluate,5.985177520169422e-05,Community 1
performance,0.000885907673907497,Community 1
metric,0.013053318650370608,Community 1
aesthetic,0.001606245795103067,Community 17
appeal,0.0001085207160985803,Community 17
user,0.004027927655565653,Community 3
refine,0.004027927655565653,Community 3
cutting,0.00036505546492732763,Community 12
edge,0.005403954090365452,Community 12
research,0.00046477269897335176,Community 12
ai,0.08040802852067885,Community 3
investigate,0.05152649165430504,Community 3
algorithm,0.056091061050800854,Community 3
drive,0.05417685118049873,Community 3
direction,0.0014114454026800905,Community 12
adjust,0.011568447033992482,Community 4
online,6.21446390273527e-05,Community 1
course,0.00091998096004172,Community 1
tutorial,0.013556198794867575,Community 1
read,3.139626435984781e-05,Community 12
paper,3.322156137963041e-05,Community 12
article,2.7026890725575246e-05,Community 12
cut,0.0003668807619471102,Community 12
engagement,0.00030969192793574676,Community 3
engage,0.0004753639726961298,Community 9
network,0.0004780814532018166,Community 9
share,4.2957616768363435e-05,Community 9
experience,0.00015789893979637582,Community 9
good,0.002294422788387648,Community 9
participate,0.0016245434758692227,Community 2
workshop,0.006625548615505124,Community 2
conference,0.01742118913152539,Community 2
stay,0.007853713332474005,Community 8
bayesian,0.018348815910606053,Community 2
brain,0.0025149742895581068,Community 3
processing,5.44356293850484e-05,Community 13
constantly,0.0008055160122314708,Community 13
minimization[4,0.02106427281130632,Community 1
plant,2.1956055192408594e-13,Community 24
growth,2.1956055192408594e-13,Community 24
continuously,0.0004886099834550868,Community 8
coding,0.0035365602685885032,Community 10
implication,8.185763443486767e-06,Community 7
english,2.1956055192408594e-13,Community 25
language,2.1956055192408594e-13,Community 25
