word,centrality,community
`,0.02812209582796623,Community 2
optimize_foraging_strategy(active_inference_model,5.242676179245117e-14,Community 24
environment_condition,5.242676179245117e-14,Community 24
print(optimized_strategy,0.0019885491246434657,Community 2
plot(nest_architecture,0.0019885491246434657,Community 2
evaluation,0.0019885491246434657,Community 2
metric,0.0004168576805752943,Community 5
accuracy,0.005895291114179798,Community 5
precision,0.0004168576805752943,Community 5
evaluate,0.02400249084889109,Community 1
compare,0.017091101450326697,Community 1
baseline,0.0037362543755929223,Community 25
scenario,0.0002641886584424646,Community 25
genetic,0.01052524190854927,Community 26
basis,0.0007442499738377906,Community 26
ai,0.005344346209598276,Community 6
large,0.0045083797138461175,Community 2
synthetic,0.00031669490072873873,Community 14
manipulate,0.00031669490072873873,Community 14
agricultural,0.019168713332421393,Community 1
cognition,0.02460790190116982,Community 1
collaborate,0.0012595957292920066,Community 8
community,0.00014493714827451616,Community 11
engagement,1.024686461868219e-05,Community 11
engage,7.282263436451619e-07,Community 11
scientific,1.029833269942551e-05,Community 11
workshop,0.0020291605828553156,Community 11
conference,0.02639979705845499,Community 11
finding,0.007880891563599574,Community 11
good,0.005692735775106321,Community 11
practice,0.02473108024239324,Community 11
research[5,0.008961080687500808,Community 4
recommend,5.242676179245117e-14,Community 27
textbook,5.242676179245117e-14,Community 27
suggest,2.72277940355754e-06,Community 2
online,3.8504055548872396e-05,Community 2
organize,0.00014348433731101848,Community 11
participate,0.002010116263611599,Community 11
open,0.00024134507715659187,Community 5
contribute,1.7064407374339416e-05,Community 5
